Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Security Engineer - Cloud Threat Modeling,Right Balance,Remote,Not Provided,Not Provided,"Our client is a global technology consultancy focused on designing and implementing secure, observable cloud architectures embracing everything as Code (EAC)…",https://www.indeed.com/rc/clk?jk=96a6e09589a64a02&bb=MAP845rxrSHzFv75q-osBLKQmMDs499dYKU7kwKAJNsWXv1ejNvBEA-lXVMoCjVH3vh3KeSqRWbWlJhqbdX6Fdcn_LDow3qK-ed3gbRnAw8LVKpGwL-X5JiPidIsM0ET&xkcb=SoDS67M3-seq6uapFJ0LbzkdCdPP&fccid=12db11af404ca26b&cmp=Right-Balance&ti=Security+Engineer&vjs=3
FDA Predictive Analytics Fellowship,Office of Intramural Training & Education,Maryland,Not Provided,Full-time,Preferred Skills Include: Previous experience working with and mining complex and large data sets Knowledge and experience developing predictive analytics with…,https://www.indeed.com/rc/clk?jk=72ad3302b2391543&bb=MAP845rxrSHzFv75q-osBF5MLi3NbMHhZ6S_Utl-2JW-1twNF1P3O7v2OWdzNeA4PvLxB7vDRfmc_lPoU-e1Z-M3X5ynOiHM-hAmmIWTU2ZDZM9jAoPQcEouWPg2a4Al&xkcb=SoBm67M3-seq6uapFJ0KbzkdCdPP&fccid=9ba0f16e19972ba3&vjs=3
Artificial Intelligence Product Analyst,Booz Allen,"Arlington, VA","$75,600 - $172,000 a year",Full-time,"As an AI Product Analyst, you’ll support and guide end-to-end product development efforts across our aerospace portfolio, defining products and their features,…",https://www.indeed.com/rc/clk?jk=ea3fef21dd12cf18&bb=MAP845rxrSHzFv75q-osBPKFzVpVefeAwmJJptsKFyczvDb0xZCWeWjjo0aq3_u4VKC8l-ehz1UWIWenjRIIcNIFzGxD_5HPPs3K-4D92ZTZRQ5ZEp2R6aLW19LnhsCh&xkcb=SoD767M3-seq6uapFJ0JbzkdCdPP&fccid=4e041af1d0af1bc8&vjs=3
Integrated Data Repository,Softrams,Remote,Not Provided,Full-time,Softrams is looking for aSubject Matter Expert with mastery level knowledge of the Integrated Data Repository (IDR) at the Center for Medicare & Medicaid…,https://www.indeed.com/rc/clk?jk=7a843dee4acc3d1e&bb=MAP845rxrSHzFv75q-osBAcd-fSenl5jDmINbRWgAJedSNy0zXirgPJ1lHO2bcXQFQaXw_WdZeqIIkpfr8mRFtCrfXYrIwcCdhV0iSmRmgbCXnamy4zrQeKublqAE71O&xkcb=SoBP67M3-seq6uapFJ0IbzkdCdPP&fccid=8803b244e048e289&vjs=3
Software Engineer,Blackhawk Network,"Coppell, TX 75019","$72,760 - $95,830 a year",Full-time,"Building stream-processing systems, using solutions such as Spark-Streaming.
Building DevOps pipelines and CI/CD systems for the agile enterprise.",https://www.indeed.com/rc/clk?jk=a31682d1b628bf18&bb=MAP845rxrSHzFv75q-osBH5n0UIsPqSKyw_adyqc5Gn2ZlAU8dXlucvdNfdpmWNNopJOi43zpHQ2i2lcOp3zN__HslajHN0fCdFHkApOymLn4DSoE2vE2CP47ZxXYYfr&xkcb=SoDB67M3-seq6uapFJ0PbzkdCdPP&fccid=9cbee42cad63ad9e&vjs=3
Content Writer,OneWorld Community Health Centers Inc,"Omaha, NE 68105",Not Provided,Not Provided,"Under the guidance of and in collaboration with the Development and Communications Director the Content Writer is responsible for creating patient, public and…",https://www.indeed.com/rc/clk?jk=a9ecaf66c2f4659c&bb=MAP845rxrSHzFv75q-osBOVoUTbTh8H_LZefC9kvmdvK5T_E4zJymbvxJZg79MnAMOJ8McPXRCWVA5S_xC0VK6nWLzwWedvHqNrZAc-HAlva2M-Nw5V8NjG9Xaz55LH8&xkcb=SoB167M3-seq6uapFJ0ObzkdCdPP&fccid=52cc20fe072e33c0&vjs=3
AI Software Developer,"US News & World Report ,L.P.","Washington, DC 20007 (Georgetown area)",Not Provided,Not Provided,"In this role, you will be responsible for the entire lifecycle of AI software development, from designing and building algorithms to testing and deploying them…",https://www.indeed.com/rc/clk?jk=4f157b8929449b56&bb=MAP845rxrSHzFv75q-osBKzZDxjXSDb1HNJAmBfqeIqdh0SH56fvgtsf0bpOjyPApiG7xAOqsdKsTzKsGn9exM1GA8UHrSYO6qvXGBsv9YMGzoAEHefgDwwsXW-PHrAc&xkcb=SoDo67M3-seq6uapFJ0NbzkdCdPP&fccid=9cb14898bb51b266&vjs=3
Staff Software Engineer - Search,"GitHub, Inc.",Remote,Not Provided,Not Provided,"Work with the team to understand technical constraints, and develop, communicate, and track against realistic plans to consistently ship products, features, and…",https://www.indeed.com/rc/clk?jk=7a091279e10b4581&bb=MAP845rxrSHzFv75q-osBJExqvCzj1YfJUO8X7Raa8tWAiUKF4cmsbOEgP5r-EEJmh5oh7XNJKPWFLQhEfZsrXxp8nXH_DzKsnaNumtRus4bHjQcTR16GiqZ4bE7vuqB&xkcb=SoBc67M3-seq6uapFJ0MbzkdCdPP&fccid=c594c442f5397e7b&vjs=3
Private Practice Owner,Klinic,Remote,"$300,000 - $500,000 a year",Full-time,"Join Klinics network of medical practices and gain new patients with Klinics AI-powered patient conversion platform.
Get New Patients for Your Practice*.",https://www.indeed.com/rc/clk?jk=32401e647f3764e0&bb=MAP845rxrSHzFv75q-osBLHXGTy_QoZNWJ3czp7leXwiFFN_FBsIi173dLnl0E1cMBue_pDlTJ8xgYhpXOXWEq0DoFxc0iuQ4VT4BGCthbgTtdEfGwx4gsLyMQQGIoVE&xkcb=SoC167M3-seq6uapFJ0DbzkdCdPP&fccid=e415e2c3f912233a&cmp=Klinic%2C-Inc.&ti=Private+Practice+Owner&vjs=3
Assistant Professor,University of South Florida,"Tampa, FL 33620 (Terrace Park area)",Not Provided,Full-time +1,"Expertise in artificial intelligence is a plus.
College/Division: Muma College of Business.
Candidates must have a Ph.D. in business administration…",https://www.indeed.com/rc/clk?jk=d11e7d5b33a92c09&bb=MAP845rxrSHzFv75q-osBEP2w_Zeb6afIDQS7X1FLcnnizat2v0nbzejZ-CNEwQ9wToTYK4NM-2A4VEgRmNrJUbaxjdQGDuDcXseo2twvp8vJUFQ_ApXDA%3D%3D&xkcb=SoAB67M3-seq6uapFJ0CbzkdCdPP&fccid=b9a5944ce9a9d944&vjs=3
