Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNNmaG6Kd_rUYgElC5v9D6GEvSRIT1W_PpD0O_xj4PGK5d1jPLTKiXNpgTYNZx4k_Du9lj4nrcs-UR7mN80SlmMlqoJrja-HGykN2pDUCy6UyAuKLhOBLpN4pOQgR1hPl3WQc_liP3f6oeToC2exxLqreMYQYL1vfqtGr85ZkXpYYiXJXteGdrmiMMa4n-a529d-tpvuWicj2DOH5GIx6Zv58SScC11ZA6ox5SVk6mAcI3Om3Z9PNCBmlvOgqof_ZQA9W388A-Pixw8lTR0YRSPHyrZvYhpmi60Tn_Jpc18moQjW0s5dAsKpjMNTQ3FBIxq13T1bN2k_WeFariv6l_jAsqyIQCEN0tfe4hmCfvfc-Kjj1XHmkU54qle0ktL0S-9ACF7gAkaY4vjiMHpLflw7nbTnfBrC46NoLqii_ntEzwJJ9nvi44nFJ6EzQT38boweP6SBmQT_6PEAGoGF6zsKZGtcvdvKFZaY5Eba8oTZXsH22ryzLy1OJ-Ukd4Dl5Kror9twFj0js=&xkcb=SoD66_M3-se4R76pFB0LbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=0&fvj=1&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaeRXIPdkglILDK3TQRQDoFOIJ3evHRkRtCESPEvah1oHD7wpIKVXQXnODqdGV7kd91l9VtrCHTq_5HrhqWKhpWML9KPDDOQi6ZwzAQpo5RdjqyC2whI9v-ecYkgFxmH4D03lNthhvKfOiwTBTfFMxrIBAgkJer3iCjo_WjgVIOuSaQ8Rxanrmw8df-VKP-DS06zwJ-xS7tugfFa17d-qRpVK9FgPVV233Hxnvqa4ASU53iIeksnnKxJ35OgMmH2kAULUEf8FyOXx9G4UfdfjnkJFonAgcfoCkdURRLQcb2q4oq-2dbKroCjQ2dRTNmuophTgzTpWPefo-TerALQ1A5u_LP0e27D3-dQT99y4sGZVBJT7J3SA6IXOVxdp7WgfkKfqXdqgx-K3ev6aERSg45Ru08_nU0IKRz6JIBboL2i7a_DBe86LZH0Es8oZnHCZ-H3qcTyvywZ6px9xZWkrXfwA==&xkcb=SoBO6_M3-se4R76pFB0KbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=1&fvj=1&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMua-O22CaJKwynS5phi4MfSSZaBC6PgxhhhymBK0ntlA-o9KGiMQUFa1T2BhjBqkaVyZ1BjiBDppUHt_Kfzkr2UsALCvqIyzs7KvieJCp3a2Em9TtHOtyYvlQcv-rvMBnB8oLjCYvMuun1fTCKsE-FVmy9D86C3DucTbDgJPuDX_HgXfrdd-ZzD7rYNpskol9Z7eQ7LsmLEog2iGUK5Z2t3iK_E520ND5AU0smXVo1-F4l0yeROsMAi8CXjo7ZHrvpE8lSXNTzyhE7XOBKdVtzWWGbcuK7kV5GNuxxUqUQv1upS-wu5CG--oscu-8MhoUaskItWy8mWvhDFhB_Bum4VmNwqsp7kAO-ruQzwRHZIM9t-wicYUqaT8BzSQ39yqu7kF6D4BLtvNIO9leAUVL3tis62yEVxi3Aya97cKz8R7qLi0EHmf01PBbqmF9cvegqwDjXhrLMtdXaBcqJBdg7-rbmc8DpqsWdsGLqRIvGK7ui15KvhXSFQKsm_bEpkHpy68qEGTeyox&xkcb=SoDT6_M3-se4R76pFB0JbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=2&fvj=1&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo5KBn04BtK06NUpsUlI2DbyMMVUOBFQd8abutorsg_9hnbmI6RBhCtIdKw9fR0_HRnFxQxiaMytjNYaUAOmnMh1ioASazaq_6cjL5MxHzd2WbMwVuVVjla4qDTNJpCIociA4kbaR8thiwLRfTG_4sPokazmPy5_xftN10SJx1ie_riO4xG92i66jkf1kevu8AYgJoArFKFdLOD0fc7IrcsxO6RlWZun_6CeAUmuQ-EOveWg9wWRd4iiNRYxTYGoiSbK2zifArGR588dWaxIKiXZwo3LlhW3xX-UAs5WK1fezUWDiRt5KLn4QKgz13eqOIJ8XNnMVWdWXfYwGrF2HSC0CwhAe-OFRKS5zLUr5wmkouaKPramUMZWZRP-KyMODR70qYfXl3wkRi_xzasiGELweCc06UtJ3JoFszfibKuI4oe11D7WxwMCtg6qC99lv5xOhsXDeOj9WkRC7v3pGuoA8tkWYlfNg9MICBPT_iL73711g5ztiiCo=&xkcb=SoBn6_M3-se4R76pFB0IbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=3&fvj=0&vjs=3
Business Development Representative,ADECCO,"Morrisville, NC",$40.00 - $44.80 an hour,Not Provided,Seeking a highly motivated and experienced Business Development Representative to join a dynamic team focused on Enterprise Backup solutions.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CsARmfH1XNQTa22oGIIJ18FtyAjbQsgfeQZpddTLaeHlxlp7w6_irGi57W35HTJALjIqegi8TosabCpyksLAWX8yZV20PzkuiWzKehhCvYFlgEhxhgonaPctvlR1mJE2HNdIvDUgn8CR0TtXsELvHJ4PJA6PVXH9sCoEuQ8u_zAKLBO3T4xZCveCLh7dYN8QXMLZJqOGbArRoGW6TMxo89p8EIW3SqvCsZFKCjeqxD-vozYq0PpNf5NPQe0r_BvF438Zgjvd3eMo6imWDXlGPyyJ19oxfw8Gpe-63hZhTevxLlYSmiWgt7hP7e0pwvBK27JBIcOkb-OqMS_NQxBNxWcJglKVMhj5WD1mjlUTNk7WLns7SJDAlDiaAGaeYFyqe_BKGhocqCZxN15XEbCOLWNrS7ez-hv4TRl4kdGocRzgrrH5ubCBndVf6rm5Zh7KHqbR_VKUXaf1ZVQwr_8pIsvNEL8qNfbMzbWRNwjf6HGTbfGVBWy0e3JQg1QB4jH5OSd84rnCEsW2EbekxqVCqIXfPL43ZSBSSpX8U45ULXXP1dkarT6gucUNEdlu8rJISfhxd_lex-yBxvpqTXE--i1dLpordCLEfPLk3EVcQIdtazUJejRm6C-SyrvNP9AwCcARe8K1T-b1MfD9peRwCJIPG7ZCJJKeSvA8nm-ARoaYZu56Q2d862kKiHOTE3IKbKGSy0NDILqdcQQMnSuulprytNJOS-BE7ivPdEJIok-WMvN_ljF0ALTxiNOGqiQ6ngEmXPsv11yw==&xkcb=SoDp6_M3-se4R76pFB0PbzkdCdPP&camk=f416UQcMBpARGcKSrjotKA==&p=4&fvj=0&vjs=3
Staff Computer Vision Engineer,Motion Recruitment,"Irvine, CA 92602","$190,000 - $220,000 a year",Full-time,We are hiring for a Staff Computer Vision Engineer specific to 3D computer vision where you will lead the technical architecture and product roadmap.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DlG8eQ-E_eElbjQUAvh1Po9TMRdgcP7wLVIjfv-ORu9JgO3eKYfgel2s47D-0NuUV4mHpNO_RBxlFZPbemsdAZaTw1vVVYzLer0en9NQsAbBHilU5WR4wCfs45Li2Z7SHD9zEBj5JGfjH6hEwdBUKPL7sfCPWId3lJeFKhdArK6SL4u6J8XMQ3HARw0QZDTHJ4n3edkvUWk1h4Zv2dW8ZUaSTAwUXXL9e8tn4XlSkbRt77m6dI7ZleitlmHiPX4sRvRe43XDMO-gQhCfT30lZmR9eSW_hgx98A69y59yi50vOPAHwmpuz6lM48FN3Eqyl7pjQkL3KwVFTiZAoygjKW4O0rPcK07AhqRJGfVw2gYr_naokneJuZUk_Em4qYMkcmmsFTAInFNkl-HVE9HnQoyD7fHLKMxazeXHovU28yynkepKF7zX7oWAvQiZ3rTDmXNmKEuazBNxi4zP7yzJh5lHEoPgjVIWddZ0_mHRuZ0YVq5D2F-2jqmKw50DbKNHtbYAA66GmsCg-i2VDLbphv1h5j4neNr-BHR9ytSXU07ZsAOHqrPEbltMneOW9IRtFqlceJqPV4_ewfqYFtMhhif6Nmp0mQyabTDaM8tQWjRufsIMX-kH8ovow2UlSJyFLDY5wK5dPdLh5W5dRRwi1pqU7FPkmRkLxZLSaxWvGSp5tNCDIhC4xLRoKTgmmp4BJvTeCcbFbn2_okpZV5Ij6Mn_clM8tcRinC4J9rpTqO9cfn0UTLsnk8XlzuYsqyxRfmewiSw2Q6tRnPFQml_TZwjGnbWPlPhk2dnJyzZFZyz6jYqW-t6QhCEfKOOyJXoShgQZ8koETTF0GVvEYYlbji7-k8OYEMoOvihN-RGu7tgtK7lIE46aC2h6OYgfEqzYvJ2oZfrUQeuxfAQREsOw0Y-J15aP7Jum12G8leqMW1pwu3NGsGsKH25Rd_1gW5Id_oTodJsQSJj7ZyF0gNjDZq6zic-YyVpOjbPGh8hG3aPz59RzC4UIjV&xkcb=SoBd6_M3-se4R76pFB0ObzkdCdPP&camk=H-lBaXMUocKZ3rvXdkQH-Q==&p=5&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJHT4Vs_7AvVWbMtXVns5rjAveyI88ECtBwIHgU_3QXRKBQctJCYiWCkL9AGapqPUUMnU_ObTaQqhbhgVAAGWEVtr1ELIDwUdgMiR6asWnhTvwaHs93Eqz0zhTTS9UxM62X5sEA-V4031i56QjLgDVzs8AYsyOB3-dIoAXl4JmCq8bODMSGDjjt2HAoILqt44NlxcMlF22CoYi3Fk4Qwzx-G1WesOUoLXT18dvqV0EodIBfLKSPq3CqTPmlvWOoSU6hYnuuW5uQUguY3aOW6sirKL6s2Edqbyq4WGm-_kT45MDTa8YH59sLCKhL6-pBL0vn0Jfa6Oid08bZYgbRXhLv-nmt02JVcTKAvUm2gl-Kdc-ThHyA1jND3W0J4a-NV9w85WC63rm1abBWlkC5nmi9RB6oykzwD7HSIcZrk0bBL11FYL7hNsT8coKCf-6LGJ9hDnHKoZw3MMiHlI_fDjZCc=&xkcb=SoDA6_M3-se4R76pFB0NbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=6&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3tJ4wWB1qtPbDbkQA9C_ginmsKgECjsUVGsSGtUYslSN7mcyRRfNUkWT8SlDCtdcQbFVCu4Vz5qfgqik2EwWi7X8hBQUsx_OJCdauF9rmJQJKtYMcOzToFI_BDz2kv81KCdjZu0BH3aKtwR8PK6rtiNCwjkQtfpLRlxUkX1IvMJbdii2ErRywktTyBWjJ0CCVOyCjnjX98yJlgefIoHVdPa5_Q95gzPrrOUX9SfKYTz0mgYOSz1YjkjNuSLxjm0-ciOeqS5GD07OqeOS4y6nNQbVdZvYhGmqag1P3xd-AiU3dwNmJ-kRbmW0LHUSg_2mMLnOnkNG2G_2mYsTSVMsVJtdMyIo9IJyrQ0ntRh58WWjWpLEbB2bx8_daolX-_7QM8O729MxrVJT4c_pZ3ZWQfRd3lNc0AHr5RNoYWlqXo5pcX6ReaNAEUxfcJ-JEDciWMVz4VEbG45iboY-DCEOyK0A==&xkcb=SoB06_M3-se4R76pFB0MbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=7&fvj=0&vjs=3
Technical Specialist -Business Relationship manager,Experis,"Houston, TX 77077",Not Provided,Contract,The Technical Specialist role is pivotal for the successful integration and deployment of front-end AI tools with our existing SAP system.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEFElgJvH0khGA9zFQnp2BxzQ0kZOw7TdbpWENTeb18Nxbg4z4vP9DnAuGUsg_7P2cdsRJ4YskwHH1D8Uos9niiDyOGVYOwCyx2T0st-a18G_EKhTpIuPEmO0xYJS6DGkPKmagbZLLpvmrdWmit_uSxf2e9YDtc9wioLux4sLk5cObBTmeaINkWaKrQQvEiDkUkso0FDf2ciU-8PdgBIGV2_-ijjAJDTEuUmAURcLOEEufDWnkJyyEG0SQZ3-MqrBTRi0vLjE6VWaCF0ILW5DZh5b7pBMG6Qqd7Gy_nbYFQJd2GMGL9eO-Q6CXCZbtYUonFSR5GDvJ--jao5283I7N18p6RbNUWhg0DM1drD3roB7ieU5R9HNslN2IqiszgLdVo5_VgltbOAQrCarCend2qu0-EcA3xM5YoKXxyIIKRdbQpX6dLE_h6nY4igYULQwFMbYPpQZTaS9Unm3HEucyAD7NNHz0jS7ZGlNk_JngaMbeg6_Nfxt_4NRHyXIYg7JUrN2f58dsGYNFwaQl68bZZO-muzoE-dGSF1NCuixCTzAiB2DzyeR3e6_bijs4-JOj04jvP5Oj4MW5Zz6OV90rqpWIZPuDj3WWMALpSMRuxmHeZAbg2fNO6g9Ak0F71ogJXlW4NFMx9BWMo_BDXtcG&xkcb=SoCd6_M3-se4R76pFB0DbzkdCdPP&camk=f416UQcMBpCYSUjLyizpvw==&p=8&fvj=0&vjs=3
ETS Steam and Electric Plant Engineer Engineering Technician 3,HII,"Newport News, VA 23605",Not Provided,Full-time,"Employment Type: Full Time/Hourly/Non-Exempt.
Security Clearance: Ability to Obtain.
Level of Experience: Entry Level.
Candidate must be a U.S. Citizen.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWG6h60gOsXzpQCSd7viwYKleNaHSzW1AJIooiKzUqYkLDZeXmqIHPLRZHF3wEu-xGXIDyJtQA-13H6Y8mH_81WOsmFcH1B5LCDNhcFvPlweP0FwIBiuswOfW5rTz8CqhtbPBLtPcHoCCKbNpTI2a-5MJC3Kz7z1dpta0AIb8mOthJ-3yG2gZcXsq5Gu-X4y9UldKdDCcKHSH_Ut4PGzcDdNmIb2yjSMkkgLxB4B_qSNNqKYlilbIql5hQTTya2aQBTxXKhJG-p20x4juNpHYVlHBlLKaS8OglKSB9w_hW7E6G_KycSe90XgzTN76cznLIlnjBoTzV4YzFJA2jk1l_gB9cJDpL7_uBppO_dQ5d_rzaO1ESOLiUZn1Fah8BTpDxn8qOK2z5ChaY2hyuDtpd2zPduHBd570n4gc6fBSvJMQ-q549f6CCV5a9wC3VwQhlMd1K1tVIgNctbjkKs_r6xcrxQ9_S11pzsDapDLal5q_wAFtHA2S3G7Z_X_DkBRzVR0uQdA9QsRVzBD1BcaCJmQiLcTBHOrsZqKUSazm6-1fdRttn0wYcvjB7KDd0yMlwogZh0-UC1r0DQGPNovAGpLXbkme3r_bNN8QoD2dfJqUY=&xkcb=SoAp6_M3-se4R76pFB0CbzkdCdPP&camk=nUmJqO2E8riLjSC0F5-CFw==&p=9&fvj=0&vjs=3
