Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
AWS Global Services Practice Leader - Data & AI,Ingram Micro,"Irvine, CA","$105,500 - $179,900 a year",Full-time,The ideal candidate will work closely with AWS global teams to ensure alignment with AWS practices and services and will collaborate with cloud services leaders…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CkQ0GX_wNqj_GFYFG5JyGLRO_C0IIS1nsM9yEC482s2592Nq9tKYAwlhLSOisGT3uegDjKUWKSN4Q9okbNH3qzWqrLqZVCFk0jsWfJVxUJRPCCTJaE6hZHHe2OwIjE9L8O-P_WhXkfQR-m77HMBO-azxWu7ZM-NENegUWWajZ96BnDmwSLcNPhLySLjhZNHwVksiZSQpPbFqlNL2Ey7s-pfIFWYuTvGs0PIG65lpEtCrkRJlIMsOS3pOefSVDqBgJgU9IK8Gig6psAbMt3CyRy3EKPfg2fNQavVLp69T7B8zV7yM19rJZqmrup6LOqKabdKTj8KzjGQLXoAj_Gnj4nzlSkXGCwjtnPXGWbPBFV_7X6mioieSatEfu3vfpuZYhMUDbhXDNRVPOk3Abg0eBx8Y-Mr8dMD2K1rHasjKs3bDes6LfSLxIwIF4cyKqfU76qiW9IxXN2HFL0YBf1KqcaQa6WaagdnbLJZ8wAp0OZWMhGVYqsNiuONv_vQ4HH9tsMk_DPNSOOybOl3G4kQAFYQ01eIwkTMZeuUvYf55immgZF3x0YzM3O-qn__CJ9hDfYLZwzMHl3hBy9hyWFbr9m6R95i-XUphDEwJUvymNTkdVaO819bMpTglMyk9lQNM8GCFHgoWFe6FZaBLaJYjXZ_bSA42oD_-4bXeLKYVcy07fCTIZ9cffbtjR0UHScTJOFGvXDhfWwdlON-XMdPK8a-wutFbg8XTiBjUOrAlhUQvNoMD6kYV6OVae5UG_v5qQfbyHZdkd58GbC9fSqBJiPzGjZ5SKbLynE4oBzOLU1kQ==&xkcb=SoBq6_M3-se5eJAXcz0LbzkdCdPP&camk=nUmJqO2E8rhWKveU7gwpWA==&p=0&fvj=0&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7Luyqscy-A3gdKhvl0d8sK_Vknxj7jLp1rJLMY01Zxz8m6JArt-k98Ug4AMDdOdzvqcQGRWmuWzyEsYXXw-Xj8lz5_QxqjDhE9J1X8JvtDKDO8kLp6aK5CdR4rsZxCt7siM2yr0Hlr01ltNQccjes60d_dQPQb35Ti-BDX19gJ4iHNKnuNigPN2y60ozrFEIp8T0cDiZL5g5wkKRt2_bxnJpwR9PWrndhggcvsHV0jioK-2n39TsETdm-V61oZz25BYhboLmk-ZaYbmu13sThdSSW-8h6KZGW3uUFhrNsoqrOTiATjRf4eGEF0UFWDbDBm7ku-4_DsiihLDE5Q5UUGb9nTEuuGLa8MaoRc6OICJM0jwWIECOEViWl11kdsNmgG0G-un9ECghO0NcC1zYjNgAa4U6OaQUwb93S297HLzy4Hns94KuLeb-eOMeQrYmcyPPqg_T-RQNqIR4gv_kggcGeHcNYoIqvqlUFoxDk7BrdfZwq_wgl5wdT3RC-wLfR2VNAIqccFmb6js_qxBIZrgsW7KfCXEfsj2UHUKvC86BXt-YJPoSynU2ptFDZwrjDmNuKhZF0ZRPrMvt0N5I4bcvbFU-6j-ky_wOIDa14SPnx56Fc5VU-WVI-Ud-4N9AdFfQPVl--twR2CwDSmLdmIHf1LUD5bQjTKRYTzT5o_6M7vKhEIg-0EW66w_ohJiW2KAZBicg8hNqZpkvQ_GtUlwi6aZ3riwXk5&xkcb=SoDe6_M3-se5eJAXcz0KbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=1&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjHMt8w56YIox2QA0jSIMMF7RwSZzcJ9NolYFmDNvKlmlBeS89XsBYs8x0GcdEg8Y8dKKtQG0yufoK4d_rjkFY0DCZ7nEbfyOBSVd5hpHO3YSw-vbdCKAohNEQStZL0T8kLilOoA01RNOIU_Uhawc0rhuywEBbV0DnH8InyOz4aWPEiIJg0-1UD8ccrNzkJ0bURoMaxtBGDMD2F3D1MRS212P7rwBbWrHlckj6aAKNqj_EtJJ5y7Oa7o7GvJw7-38fkbLsGRfBIOQUqjyEwKs452mbgsI2fMhrsakTKuWILnqRqTRqjbGawmObju1oUACwHgBD-OP4qBy2l9lUDxKqJXhvYavSO6S88e7gga8arlJyVRAPT7Ut20nVO82UoQUGHlJW7dUOIWsrGVB3vnAAeolUq57mOt4eo5EkxpRI5xLvLpMqRqtRH9L5InCBDBaKo0HWo9eURyJyjLerf8tu2tDFa24emzAEB7O2S3UmSYRWTE8Tr1OS2Ik0g6RjsBQkrnrBOBMyxo19Ym-O3eXcqu&xkcb=SoBD6_M3-se5eJAXcz0JbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=2&fvj=0&vjs=3
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNnvvfNvUpaiUZ1zt_yC7KNOqbpLu1zWBUgtIV2GNi1H0gPOrSnE-nzfLtfZXQtoVnLfyE70Fh30V7J0gzb2BC1157SHnn80Wc8zx0JytC3JdTMblr-AGuS9U6XgrZilgcjumLe1NQLHMu2zW8KWDJrB5qcxCj4_1_301J1hagiPyAj2c9LaWdQl10VFcw80pSqX38V1TdaFhmDvCIXiKHrQnZIk0NhlN9jaLtLKKYApVeWKY3xirrtJHJko3cv4pV3vlJmng6RcdfSzrNHtWqalPMS3twKLYEyoKbrMmUDKEo7OgIH1NZDxFg0jxIW83G2s6L1So7d8CmYguVGCsO6tjqqTIEj0F4l1gDRr251Kw6021d7qPmjJPnPxwJh3RwP3fa6mgh2o1_46P9bBNfeHRRiFcUpQq1phUcNJ_QfRs-cm87v5yN-G8hP0SsosT1-fLCS3sUpbnu9VDhlPK9I9_L1FaXR2SM2qzjNRT1Pu04iqBekN0-DMV0tHuCyv4Ctwgv5McFFH0=&xkcb=SoD36_M3-se5eJAXcz0IbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=3&fvj=1&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaeZ2eWyNrXDjNbez76A5FqLUd6-udR-NNcdje3fFk0tBE8olvNKRvbWqzGulM4s1RB9HUgtw1kZMtc5b5NsFStYvGzkEHtS-TyVvgvzUHqPw36Qn5diuEmUYy2lP7ICNmlhXjRL0eU_QO5Qe76RoKqgxIZUpi36JsrETOAkRQm3f4KXjNXwVKx2i-tNgJFBOZpcUCa0VBjzHjKSDswcUSw6kLO-SaAkw_KzSA2hdiiuVadfQR1mWF5rb1W4xtHmag-DvZo9GIF0rslO8jnrrIrCMt4LqjC5qlBbhiHeGowjvwxh-sPkrHA7DCKYw6KWEqCXEsACpCg-eA3CM3MrJPMRRl3aJHsezXtObcVc5cE-aHhkXFZlNNXxDgZ_bgR6sqlJEjPnj95c3xqFWHiywuimB-2cIuCDgCovd9IUs1W1HOplQR8nJfpaW_iyHnNgKMlKdekpUu86ygwJpTjHXNrPQ==&xkcb=SoB56_M3-se5eJAXcz0PbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=4&fvj=1&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMsyWaZf84qe0QuDKuoXpVhjYrBrGmZvPxCb3JJO_3UuYPmO6WQ9qZRK4gqj6-nmLOIcg5QcpjT9JYdIfDHjoSy1ABqAyVU_9TZy5vtj2b8bvmiXxQ835l7lnPePNxWMkwJrcvITcFj2MXZRssUO0OjbYyNPXO0rs8iNeYxPuYTq4gBAp_AaKhvGBq0mZfMrGY7V_Sd1wkt8PIKQRgU9OP0dzraB9_WYt3M-n52UhNLs_1U0LeQiEanq1idL_1hQqDPNvMWBGHVI1YNbtYxPt5wOuOZif3ZtztNLTT8Ld5EJ2iazQ8adCFqTfvRWMDacxkgtDAwvzic4kKJYya7p-6hM5YfKE6KCteExFTz67e4UXD6DRFRDQkOgqN-8dd-gQEUbX2zimygVJis1NOmKUm8_5XS3uYwkschdev_GekfJ25Q1CvtPInOI0WNsdQdc5UhzCoToBGTu3yBHCmj9Uh3GDwDRAuH1IAloC6aB7iLiq9BAnUwNXO7VHH06Li2EiBFjPpim08Ymk&xkcb=SoDN6_M3-se5eJAXcz0ObzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=5&fvj=1&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo-XeVaSZJvO3JGjvyNAyGcG70MBeifhjy75WMhU37r437PgOApZX_LF1eMacziMLhS6UK72e6IMcrJWlELvAA2Cz22KsrEwKDJZPLfDNxf7ctSo62k5u5VwAMS1-yJl43-qtEh1ns8cVk7DHymBacVtFSYiDRbaZCeo7plMg0N20syUols6eN1wCZa1NV_NVozT_eZuPPzLbOrMMjGhQ4aCEhlXkNX4oLJHfE0LUcwqFp1HFtQ3itic8WUP9ywqDle5n3Rrcv4lfAL4WqTjK_6B_vdx18Lfpuwb3tb3G3bPbnaZ2qrXD9PE09PUnpYQYi_eNGLrf0OkXB0Jlz3mR__nEhnWAUTzV3It4WXEEmqtqxZr938yGd05ecevh-STSSzP1GCXULmyMrHqgaXytzcATyV2NcNL7HnvTfQqbUsCdKg5I72uQPi1MAuG3M6TYWjhCxsUOrFIPyJQ_wvRty1WdPvvYJ5Foo32Kt5Vn13bNDz1RPKQZq5k=&xkcb=SoBQ6_M3-se5eJAXcz0NbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=6&fvj=0&vjs=3
Security Engineer,DerbySoft,"Dallas, TX 75254 (Far North area)","$70,000 - $132,000 a year",Full-time,"The Security Engineer holds a pivotal position within the Security team, actively contributing to the design, implementation, and monitoring of security…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AaHXs3Vl_q9TVbYax1WnGNSNJsztRyof9NWE-KxIEEBsmZsHUwk4MOaPIumZk2Xv15Zshcf4FgnQ-mlYhDEBShj9doSVjSYFE6_QXvb1ryfRiskv-Ilps3X3ChIyof9veWvxEDfyE-3NJeTdvT6od4frTkI1X9yIrONa-cw2J6JJ403zWxxHEYjdrYai33ecInczQkOh5N44HPrqOI5Fo6aMcKZPK-Op9okntF8Q4OTPunm7DIDcD2Oay1nj5eXFbZZmfPDxpw9f8CJmLRFuhxVBwy3m0AuE1BkbdHwxdoAf5ZZzEiOPSsyJcJ2RpBD--uC2fGbZApe2ZEP54kiuxyXsnsvsNJdinA5hw-q__uYhcyZEkYODlAuUVfuWOTN8YIq3NqTlZNBUZrAH0SAuMibvkJCIkbUY4l-QvTOU2JoF4H7mq3u_1mnMoSdn1vYwLC89sY8Wqa15houB1TuIBB2D4rBZPn27E8JvIcBQtOJP6NmMs0HdwLakdBy679GuIy-Eoy8AInC8tQgfVuG15PB8QNIh0xTXdX1HwOgNBqBN9mooWUvG1YSTzG-RTcwLjyvkZTyuLgJkyNJYmrrBuyAjnfOmEkyALurqkzSEr-Cr0RxraPYcrcNX3N3ScPKvQJBYvreUw80HJ2TWTsO5msgCIpC0ho4raJcAB5kNZ0wTV4S6Lr0Tnl3jVESNqsk6Qh3lqL9mp9ZWMFH5_UmjPqCtuoysFfyCjXdwkE3Z2-zeAPZqaKnqehv7QoixE6KlqdanrftzaZaQAgEG4D3AOrjGKe0XGGJTxUAbjkKb9hWJHmHxL2Skxv9QdK9abRasJlKAUuNZ2p7x-fXX4Gbr2_p4_UNCBIggZowXWzJT2e51ZYAVhQR9G_WPUMFFTffhF8c8txgr8RfveUdsvNJv4l-l6e8vG49Hi_aefHffym_m1r-GCl8BuR&xkcb=SoDk6_M3-se5eJAXcz0MbzkdCdPP&camk=nUmJqO2E8riAxFHMtUlWjw==&p=7&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJP46IrcQHL6AJoR3rjZZBA5ydhz6hjYQay4QY5lLVqYb055wJJ1VIWcOOFY9xkwpKMtkwSUor1vIMmTuby8-W6PTbDOyQcPTdpTcYiLAkpeZez612MWWwTcvbpkeGfsV9pXHUmho4eUYBLjS2ExMo4jNeE57i4RY6ffABqhqu__INCgn8cDQ1t5iuqfwIF4wEP8GFQ3QMQQIj0xqJwGlBBWWgtkMYS7yecJxNMNw5gXNKfAS0nJJV2O1ulQ5TfFifbx5AQ4aGLn6MBGi0yZpZ0iRxyMzILkUkK4_UbRYXMVqP1i9XoJw9gTO1detuCrL1p9EuzG4E9IPI1Y2Y_CYjsaH0zMuQjVZBMNdq-mzc6zytYEcrcteD4mQzMEiPmXaOz8PWqzmgXKNjIyY_4x-okIZXX-1bAuD188jw5zU50mLZljI0OT7vCH3W7mf97wXA9ZONgM1eXKFeSVIf5kuXjk=&xkcb=SoAN6_M3-se5eJAXcz0DbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=8&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3tJ4wWB1qtPbCQlzItWKCDMadwVRTOvqMVO-Cuw3-O5IgTRSyTBjypjt6Z2XATi_o3cNb30fGhYuhflxAGjq7Q-XAnlhFCDVFENDU3WtNBVHlcBxTGlqbiZlEff9wm0sTOFzcX5yxUREmhxd38wcXR1BDWA5gZjECRmuq_WsFwc_ujRhOJJHngLS8rYj5tC0fT0D1UZhqGb5RGn2Ajq6hcim95rzPqwtGIZvUI1FwtPpMiqbVpT1dyIiS_OhPYVSE2ZG-KhZ_ijECeErqmS-Ms-tO2qWhetD2vA2jq5UvWVJbd9r-04y2NcmQ8hmc4PNWM_ggHDMfHHrZF6fQlOOdIHJt4Nzf3pW1AbH63heskr_69ihCdiSbsVHdbVVjdutLNXwrm5HjOkgW4K_ZWkRI5SlFa6cK6cREACCzu_Uh-hI_wly9Y8d6S6vngqIb-1DLbOe5lAAHo28x_yIF0aNlNvQ==&xkcb=SoC56_M3-se5eJAXcz0CbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=9&fvj=0&vjs=3
