Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Staff Scientist,Fred Hutchinson Cancer Center,"Seattle, WA 98109 (South Lake Union area)","$72,000 - $185,000 a year",Full-time,"Incorporating analyses using machine learning and artificial intelligence tools when appropriate.
Conducting bioinformatic analyses and integration of multiple…",https://www.indeed.com/rc/clk?jk=97ec972ae32cf602&bb=BeSyAMq201yr6q6PemMfhMg6wHhUzc29mAmkYFACzjjew2Yopehkk5iFtyAAobWdKyE7V5dSugD0JJyq6Rmd-QioH1Ob-acpVpi8b7vE4p7-Z9T6_9OsJT8VXqocj837&xkcb=SoA767M3-seRVO6pFB0LbzkdCdPP&fccid=a513e92edbf529af&vjs=3
AI Front-end Operations Specialist,Northrop Grumman,Virginia,"$118,000 - $219,500 a year",Not Provided,"Shift: 1st Shift (United States of America).
We are seeking a highly skilled and motivated individual to join our team as the Front End Operations Lead for our…",https://www.indeed.com/rc/clk?jk=e7b46fb5aa1ee083&bb=BeSyAMq201yr6q6PemMfhA80hPk-uaxYI95-CY7L3XLuCqr1XbZ8NlHmFHruNqSf_pZPBIcajKbf-cLkd92zyPu_gmcBxQL7nS6_G6dhCFrhx9XpiVescw%3D%3D&xkcb=SoCP67M3-seRVO6pFB0KbzkdCdPP&fccid=11619ce0d3c2c733&vjs=3
Chief Artificial Intelligence Officer (CAIO) - SL (Open to both U.S. Citizens and Federal Employees),US Office of the Secretary of Transportation,"Washington, DC 20590 (Navy Yard area)","$63,091 - $98,305 a year",Full-time,"Overseeing and coordinating efforts of an artificial intelligence program or innovative information technology program for an organization, including assessing…",https://www.indeed.com/rc/clk?jk=05d76f20f9022c8b&bb=BeSyAMq201yr6q6PemMfhKwoaMf3OyntEupT4UKZNdk6cn-VrXI0vKvFfiwN5fNnn6SoRoSbBA3wzGM9wJxgwVQs_dpBVup0ijLqqtrdjiOW0Y80stn6ZQ%3D%3D&xkcb=SoAS67M3-seRVO6pFB0JbzkdCdPP&fccid=ef125eca46f6a9b8&vjs=3
"Manager, Artificial Intelligence","PRGX Global, Inc","Atlanta, GA 30339",Not Provided,Not Provided,"With end-to-end technology and deep vertical expertise that underpins our recovery, preventive, and analytics solutions, we provide the actionable insights to…",https://www.indeed.com/rc/clk?jk=b51bec3f3491f1b9&bb=BeSyAMq201yr6q6PemMfhE-uAUS_KiGRw7iXiHmSLtf0PAykluDLx8g1jTGR_zMBXoDBt7l2U3Lc1K73XChr_rYQpgiSoY57LuzG1JyHPnN_4uhUByUmCY0gCRuAj8cD&xkcb=SoCm67M3-seRVO6pFB0IbzkdCdPP&fccid=f50624578a79a514&vjs=3
Sr. Machine Learning Performance Engineer,"Advanced Micro Devices, Inc","Remote in San Jose, CA 95124",Not Provided,Not Provided,"We seek a Sr. Machine Learning Performance Engineer to focus on ML Performance modeling, projection, and optimization for various ML workloads, and participate…",https://www.indeed.com/rc/clk?jk=d3e9587fe3fb2c1d&bb=BeSyAMq201yr6q6PemMfhCXtT5Wj_Id1PpbdiNohoeJ1GJiP9OUuwIKXpfctGolZhTOZhIqnhrFZRAEsDXNtKWiISfzH8KuHXSPNnl0uQusMdSsRQcjeK4PT3KFidWBX&xkcb=SoAo67M3-seRVO6pFB0PbzkdCdPP&fccid=b45c4b5a9c9a7448&vjs=3
"Corporate Counsel - Artificial Intelligence, Legal - Alexa",Amazon.com Services LLC,"Seattle, WA","$138,500 - $229,000 a year",Full-time,You will advise one or more business teams and business leaders on a broad range of regulatory compliance issues of first impression involving artificial…,https://www.indeed.com/rc/clk?jk=2183800012026264&bb=BeSyAMq201yr6q6PemMfhGzSl1cz6ig1hahsBCZMD3drpdAWlegDPrvMZ7pwxxtwMH8XpyGFzCl4KlieDj877KKF--VZglqTMjr8HIcgWg_hRimsdYHI7Q%3D%3D&xkcb=SoCc67M3-seRVO6pFB0ObzkdCdPP&fccid=fe2d21eef233e94a&vjs=3
Head of Architecture,EagleView,Remote,"$150,000 - $240,000 a year",Full-time,"EagleView provides the most accurate data, enabling customers in the government, construction, solar and insurance industries to make timely, informed and…",https://www.indeed.com/rc/clk?jk=1883d8fc33138b6c&bb=BeSyAMq201yr6q6PemMfhH2tMJgbzJFkOQFwIDlNwlQZ0iVeVAw2xXwES7t42QF01Vn9uHP1PmAEAvbijszdHgdeGR-o3LodewI2SbvR3SXSwmt3u6lt58plyW98GqJH&xkcb=SoAB67M3-seRVO6pFB0NbzkdCdPP&fccid=3f11836ada2d0e87&vjs=3
Artificial Intelligence (AI) Technology Expert,US DHS Headquarters,Remote,Not Provided,Not Provided,"Collaborating closely with data scientists, software engineering teams, cybersecurity teams, policy, privacy, and civil rights and civil liberties stakeholders…",https://www.indeed.com/rc/clk?jk=fa7da5b62120f8cc&bb=BeSyAMq201yr6q6PemMfhNkcrjruAmnmfOO4cI-OxmuyApUJF-3C1YsBOZcEYRz826P9r7PuRTXx4oiIYsXIqSMLJTMuQgUcdGBllqdYksqIdOMWMksAJQ%3D%3D&xkcb=SoC167M3-seRVO6pFB0MbzkdCdPP&fccid=6ea857c0ea557442&vjs=3
Automation Developer,Cotiviti,Remote,Not Provided,Not Provided,"The developer will be responsible for designing, developing, and maintaining software applications using various programming languages and technologies.",https://www.indeed.com/rc/clk?jk=aa5e8e40aa7a6787&bb=BeSyAMq201yr6q6PemMfhHp8J60hKk0TJMrJk_EWuw29kRigr1d2cjHpaAsuXtNpUeqpv01tPvW9ryfQL9G7Z92DxXNzlabEJ0ffEP-B2hbgMlW577x6GCAqAGJuS8o3&xkcb=SoBc67M3-seRVO6pFB0DbzkdCdPP&fccid=3414836454185cb4&vjs=3
Staff Applied Researcher,"GitHub, Inc.",Remote,"$118,100 - $313,300 a year",Not Provided,"Develop and implement techniques for applying generative AI to code in the context of GitHub Copilot, including LLM fine-tuning, RAG, and prompt engineering.",https://www.indeed.com/rc/clk?jk=c1f8b38d43595e87&bb=BeSyAMq201yr6q6PemMfhOQrWaglGSH7XT9fpMbRM1qubLJbb1a4RcgkXllf7Xgne5qva0D-bWCzK8jvfZyqjm3z5kkLAUNaw57xViLAcASPBqEJwwIcVqUz92SB2hKo&xkcb=SoDo67M3-seRVO6pFB0CbzkdCdPP&fccid=c594c442f5397e7b&vjs=3
