Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNF0wC5GqUvki7rGpYn1cBpPAA8jMP4XaU8ArVdcDPNmwnYtKT1EfmKHD6Di_f-R8VUzSzovzcqyedOeiCq5vILILdd9gHhHi8BZfOCa-h3dsGXdYLkbz7cqQ78Yyzv1TEfKXnh59oJTxpXeW2Wno3l-2zvlSXMsNo9prXRq7YvwQF8_QDghiUQK2Y0qzQRhfJaizBr7yp70CGlkDX-aFlyn-woo-mpsWy1ZqC4XrmKOneirChseLR64IzPIVjb5p6URPXNiMAPV2u-LJP-BHhYtDH70S58u6jdXguPMnE1YayoZ1sOROKBe-uUvQP6AfE5ZuNpDRpRu5zFDRcWTeyLOxLfR2ow_-xN5H6h4u9DOiuSq6qeW_BG_oE1ACv-dZF40RP9bNaAhLaWiYtp6nNLHL5LfpEjNdyltRZGgXXRMqt9PocQDqoMa7WqcX0snximwrqZr7MDBcO6pvh_tjhUM0JtfLOae0YSLdlT1jmsmn8tcu2zHlVNgTjKLRuyTRShCbEgmtXWic=&xkcb=SoCH6_M3-se0qOyU9Z0LbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=0&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LJl9yZcLSnknH24QV2ZTdLJ1wYZ_w9qOZJCTwEV7uxcT5a80bXQ5X1S6pKzSYLbd_faoZxgbNh44GuqHbxj5AkTYQXvqXYCcyNZVVVENBheDfrjAWDgBV4iez3oy3Yf6Dv60Ulb1PoZmUaaUGtyU3KlTFfSw_plfBxTUcz3hdnbBQIX8Uc8aq1-FyHJVK2DlqrqE6bHv9F3OgJf0uIN6jv6g1B-hH1-5v-QiYG_s3nZJ5fh8GqCPRVWMlXxbn10WP426V4VU8oEv_0sjNdbC8s-S4Rrt1e6UDXWrM4oQ4cAJh_pEb87u6RrlLDdbDju00PvoNbR62L6YnT3yey798BoXdF4LYCZgvLyou5-64RGZeSHbHGD_fwaDuvFCmzL0EAC81U1O1LSJm3qbSDmmfNKWv8kAjU2CyzW7Sq71xj5Dht6a4iGzsFuXbEAwXHzokUV1DTp6UBhWjGqC4pXNXnIWZZ05L3iAX70wGJI782C9CGkcE275hmXVW0V12r5FHV6gNaheieuVpuub0BDz0HihpOL-DcMIz_r2PLkUBleHA4qbASwUJz3z6jN3rz2AmiT7YUtImS7fkNwIukyvbFkBavAOSO4uRKqLS1FokXs3uPSq7m-Epj1ySkKYAy1JScNNQnBdRuMJM2tvGbnC1b7blxecHSXpFWpBO41svaeIARVfJM6V1PCFL8T1jC1FxKbLJizacKaYdkcPBMglgNtzakBownl8T&xkcb=SoAz6_M3-se0qOyU9Z0KbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=1&fvj=0&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaeOixRzH7mqgXcjWtSgtJ45LoxVwd_f8BzhXPZHi2vCZyQxOcdXty76K-VLMAS1cEHWxRbqL9Om8gN7geO5mCl5uNriAJb09U8jxAKEodIjzsE-LpheYXbouhqiDcqn2PRfGiItERqxYafqpffHQYwUDV-mq_4LuJNFQ5HcXvigEefy7dDDUMiFwURK5jYvQv4NxgxQBpK9snI1jDcNRhzJjM90NzAvBpinY_3zFFznnnaIsKkjccXPeNDwmCPcOJ5ppkql3UXFztdX9HQl9kBAsjS47QRr-BqEX8biLcw6VwJ2PXRAjMSaJVJsZ7qSw1kWl0uXSTDAnLgeOVIJGmgv2I75fdrHSAD270tdGdkT7jVL6CIvgZHBtAr8p4NWaEeCxNgmmv73MBmxEd24-9DmIgmNp6XwC1j0QOpx9140cl7FvagrS-KWkbTRjBrS5e0hvevQs3U7is=&xkcb=SoCu6_M3-se0qOyU9Z0JbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=2&fvj=1&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMn2cgHlQ26gACKlhUK5ArJDPl9HYMeqhl6104P_ybEjgsG3HakatvngjnVbwhButC5OuzqDWV74DgLcQXek7--HK5VyD-DVJ3B09gE1Oyf1lpPg75gL9ahmHBMlVhK3ZNXVRJf2J90vX9DNMYe_F7WxVSoBWNLO6J0v85mLY4B5a-NSrp6jrJ4Lg5xYEvB8ApHuaTNsNy41B3WqQPeCh1PVXzLGWoqQtydZD9yHgZDHao38ZL5IFeTX2HFna3xdJWKeJDbEvqQIFK_RORjkKswi7O3FUrv5kYfe5hc0l8assP5-yrEHfvBxmOrIdbzy1q76o3r1S_CfOa31ycZzWbXbEBLrBUM6sh31ViiWQAC4eoJdMhTpOcHF2s7tSTQso06tpFPB_jRWywJ1CNyx70yUdnMZmjxFsWh_-fPMDscnn8YVGXNlfIIjoAUl2WeuiIowXPSS5-g9Kj8D4Gap6GW1DRhWHoA5W7yUoGs1LMy1towbzQhaFELTpUz-z4AZfwVCildlp5FL5&xkcb=SoAa6_M3-se0qOyU9Z0IbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=3&fvj=1&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo-hEmBiV-bZAC8P22Umy0DDZVHciIDESiE5kH04wvzItRUJMyqvxXWFxlPwUK4JPRQHOMavqz-UsIcFvW1hGSMOylAfT9ke3av_25V7oP_QBZ6i31EctIdqKOWau-EyyOvt1bQfQa_tnLt0L4PUzf8P1GZ9UQRQAcvi4May5VsP1ea3xWTLGOAl_rM9czNBs8_uPmDDDN6NN80wWpdUw1ivPpWg3b7AEysSrMXlFd4NpPsg2xSXP05fcL2906DEC4kN3d9qtIm49g0bHmpQQckcxCqbP1vX463HlMXrJulEvSKFtTDORXRRyl4352X0sSNwvkQq3PxS6KRQdOoo5G7dW5zryn5KXO0sSEOm0B1SrEuxKAT80_BFLv-Q_N1aAisJYE1xNO0nX-3vE4p9zkKszMmlhV10VgMk-rOEmr5UM5jM95ikx19hkkHekmsVIdsp7TYyJ8KQEZvtBaRnUMfJqbZpCYulHOWnDJNZNPjWuy_8ElM0mLSc=&xkcb=SoCU6_M3-se0qOyU9Z0PbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=4&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjEU3TfAMutBSqIog_PQSGCxd_2KcXNQxMEaD_1eEwOPUYq1PwGhIK47eJpxgtzZgCQ9BuKCWgA1nI2w9cKjStUzZC_g_-7FZw0RfeU4ZmJlU26Gq9N6So9p7KFOpbB9PBtw9YgSZ4oCY9SKoiULyqQ7sUg94wN9hWoGvLHKtBDfYlgBGfywleRvN3dXUyE_ioKQSO2msMzD3lh7laNxwdeE28ypnJAcdgSk8bUADNl7u5j6RqOgIO6HISCU0U9Ozp-GgYTS6y4_-oytPbexuxxKVYKdBjWom7g3yME-GNEXwrWYGgHYbqQ6zAsoFaRe6GnvLiEn711h3usxtjW4_tsM01lHK9RDHQPS3wvQbd7YlWKU89oS74vdtdw9mAABnqkAiYS0fG7skGw13QTza7pPY5mVh0p9aYweDM4Edvgi5XKeHbmLNJjatnaZ2XsvGKFU6UFeZOuDx_ACf86jvFF_7LhddAOuTHarL96a4AMLC2ElvDnM6QuKyXAhDZeXDzLvhINZyIvCmOPPwORVFtIE&xkcb=SoAg6_M3-se0qOyU9Z0ObzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=5&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJJNEKpWfx9mnSzAmGuoVAwLzrk3H8VnvsVyCEE-cpXBoDGtk4UV8O4cfv31Jm0t-LRAWQseffMU0KMHS0YSpt3WEaBmD695_4gTx2BJv4a9bGmxnqwTwlxnuM65apoh3bYmZC-bewy9Mr91KpMLAOVSbSvLspHkaMWxCXuTGjvnCy9d-SwWq-Yaw02BYboW6EsKLhqjMwuniwIiwJPx36iw1vHYgR_VaSlLxEoCx4APe2tF6YKtl6A93jCIffgG8CJKTz1dHpAzIdoeQuQj28J8QSWRBP41ElmL0iygwelpoYesFbxc2BCE53UL1lTaecYtWmNCY3Awb945L7zXKOgJnJwaNBP9WIovW3SipJOOpMuzRzPBM5eqX5QpvYosnn2xZ7Opsmc4Mx-9bkAyygSu0ScwYz_jKs7RQiZXfQC89OUuw5ZKGuOvqXeKILGwlMxc9J6oyOgMX21qHvyxFXC8=&xkcb=SoC96_M3-se0qOyU9Z0NbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=6&fvj=0&vjs=3
Sr Lead Architect,JPMorgan Chase & Co,"Plano, TX 75024",Not Provided,Full-time,"Advanced knowledge of software architecture, applications, and technical processes with considerable in-depth knowledge in one or more technical disciplines (e…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74lJrhMS5AOZ3zXEx3aehvkT0hbQhE9PVGTTg1z91BSy9hUz9T90YBpVZoqtQALUv7SyLWzduoW_Vr_tb-P--Wx4pzC3IPHaYkKGm-AdKdEGOnckW6XBShe3z7_MgvppWk8ZiAmW0nr3S32QMIPnehVfo7L-EEb6AZxD2J4BB5sQU7laxzjKKRVDudET_4El5JTJnzlRyag_YGQMuSo02zbuZtuM_xsRZ7-KsUJNkX1CwakEAwFYN4_t7fRej2kXK1fIJOjFppNYgWkhXRi4h2egFrqSr36A18kBcUwov7z9AG355cy2lvJ_OB5-Wae71J4D-g1Qz6pWJ9r85w2kqSS95SCpUIG4EsUb9rkohgPhvJEb8f99tMjiPvnow51pgvt-dVmo1zXzGQ02e6e8p48lEDrD0D8aCJm_bvBFavvJf16biM9gavc-jBgPilvu0-w7-7N0jZhb1AFh3txViLw4lZAleOTrFrG3auU8SBImCTcM1bvrPfA0L4-qqY_fUt8D1dwzQ-V1yFAChNeFJ3mw-fhXyU56zinh2fdEqrJKl2tm8d5lbg8YFkxg_HVkqCTC1T2Rx4cSqyUkye1cxGd3V5fHZ84ItFt0Rb2btxOxEOALxc9LypVzV_GNoViNbwCsn4DE0sYy_ym4T8TCNHzfT3u_3y8iYvGMOjJO7bsVIPnlRCX5EiStmAzvgggNnC2PJgLv5LqYSDNIYpfQz1_kdNzc4yzpC111ripL4V6hXF_yIgTq5FZSO5-6uBbnO8hkZX26BNTMVD7YEsUwfXA_A9bQcVboIcACl8DXKlOxQrDYCzrr8Rcj8TciliiMokfoAnj706Il1K1PznCvVa-6XzquE3aGeok0J7q_X3OWCt0i6xF0YOLTDoUqPv9G2XcN1Mtpp4L7ExMZ-q0zAd5CaIgdKqGe2Du2-657dMYElcAP8o2GC7KTw34kgvUKm-imU4gTs_LNFF8MFYmwvkXIC4XHA39VEh7NXIFYEs10t7JOPmITMeHtcrhH2nDjSpYA_yjPAVR3TT4nLo--5FRAG4mnnDuXwdwHnBuqIrGinwfCu_rhNFIfNdAR67DrTjdOX3nACcvNYEFxeF7oDa-z2jFw3rJki7uRB085bgBlpEBifJ7SwYdBowtKr8sV858uzzVNXD9WTnzREL1hP96aeqj8LQD_exIul3xh2jvvd-VmMYguBYA8g9qFHtzN03OBIvN9ESJwWyrvi0I8V9-BRyANISaW0vGSwxfJ-_EyvtMRLEKGr0hRzCC3sfoOBBgUDii3nnenQ=&xkcb=SoAJ6_M3-se0qOyU9Z0MbzkdCdPP&camk=4HOcmqOLYrA30gmGkgXD2A==&p=7&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3t_ZjPjzeJNZTCIFeTcTwOTzxJTzbNV274aK7ZwhmP66WytKGLd26aGj79Hx8BfaOmM-ikwn1p29R6AmF9tcbKDTYqi6_znVJUeV4dYlinf0ozD9X5peo_jsA0DU6_qcrPdxwRu6GLoHphc78In9B721Iyzj0Tg-nNQnVEddyluT1zXCxl2QnziwqRGCmV_8vcCcdFYN9Hko0fryvqBRRaeMJnVnDMNh7414ahJgBKq5yTAXLZ9TWuz8wmHDkhcn7CWNKyW3l3Ba5_ZQLMDml_X8Qe65m0zD8pNsIEfqgcsRPF22BQXUgM8MTIZLGQKmOUhpdqXjc9few9Dw1o5lEMW7m70CRUu79Txi0IeGaSB09q95KrC2iVMhf3G-PICNPYxcTbux8NXbIaMsTmo0k5AYwIfppRVYNwYAzlgb8V4XHajR-tCtMHmpwJyMcV1c0Sokr4bjQ-2nENATKc-z-yTw==&xkcb=SoDg6_M3-se0qOyU9Z0DbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=8&fvj=0&vjs=3
Patent Attorney / Agent / Software Computer / Remote USA DC 2567-i,IP Recruiter Group,"Washington, DC",Not Provided,Full-time,"There is an abundance of challenging and sophisticated work here, thus you will be exposed to a diverse array of complex software and computer engineering…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A-GnfhkYhNSkhmOlIaGMZ2A7LEV2ydYFCWtitvr5FzjQTSnyRx3MqhdcauyWGpemrK43H3NWvzXHCgaltDQDStZcWYqMURge6s95eg4lgF3Lp_3wmRrMaMnwg8EexZDIUgBk3ETCRcpL4SaPWeqpcC25NpRU0yxriWhapgqJGVGVUKK-JWuPzAXvqVPR3ip8oHtVnQi2RQUIvzhkMtT1zoyAKfsQi9DKjtkboqgcQfojYvF_lxkvPcvCFWV0WJHJ_W4vJ7TSx8QJxtuNa9w_Nzmf-_0fRqDbAJHkTN5qt26J_2Mm_Wm4So6VFmNcy6J0KSfd3OM2Euk-_qmwfnpka5riO4BupKnmlyENKLaVDJhLOGhmX2p-7ytCZItbZSmijZ5HHoXGAFnNJpbZsbVu5wGZT4rJH3lkN-PgN2sYdrgvXgLwJWAm93a-pLsfts6smtiR9_ThgJTV0pfPCObGA2mTYBXx1gWZLR2_yKrOrCyMd3dUfwk2lytZK-sknN1sLzSi8oxkqnPOW8qieAqwEClP-Kb0J-hggMOUC5S0h9aPv4clxiRznY8uqeXKBNN5_IfyhpiFk6UN4XYqApSwCf2vAyJUiNtXU0oUrPbs4TioVUm3pJwz-B11rkFginAP9csKPbAfnRiY2Hjhy8A0CnVSkdM0M4X5d-hd0P2wvuTcFcpTwA5QH_Rh-qeH_mGj7TH9Elym-Lm0gYNd1SknON&xkcb=SoBU6_M3-se0qOyU9Z0CbzkdCdPP&camk=4HOcmqOLYrDifSCt-LXYqg==&p=9&fvj=1&vjs=3
