Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaeKpDqH0QAT-oDPc2V-8Fxl_wtDsM2E9RGCOND6izjabvjibTqbuLlVKAF8DKXRFw0d85d_AZ8MUIP0draZA7hMxhsrcsQGUDWsdDadUt3aOBdaEYhf1tgehp3LN0BNuRrlkZ9pwum8icNBPtM_hLGX-5MCVCdvpqs6PDYDnyv9zx2Ey3IQRIbXM7_LOetKZVJpz11Q5u9oPn_72iNPLr9Br-KB6Op20A1LYJQ8FLNRwbdJD4L07wi4RvQNrQNa3XFifeOMEog9HT__2rm1wbyLx2AuGEqAWGvcSPsAqelph8oF8X-nDy1WHLvF6snZWq5E2ebMX_F0NaiaIMBUDsJcmhhRRj6IUaeMjtn6OsBM3S35tRTUGoxBkTN9IJR984IT6_Lsg-WPorb8O0yBTBUKffEnbHZvj-ABKUiP9r-wy9SP0wJFoiXT_mvGDH_nyxRhumyMsL00AE=&xkcb=SoCL6_M3-sfKp36pGh0KbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=0&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LXpcuU15K4IjoPW3ujfiSRLcEoh9zrI1ulbFbMY7mY7DYLIff8HJCJR6U75vO9IkrSuzPdPZRCB07uTRscqeyJwFnXL-jtbQ5C7nR646WeIolLh2xjZiiZRVWEdjYwRIybLZbauO4sJSiZdKa_oKtpufvTh41JTEDv-O0sU07CncPYjgBnIH-ndXlIhZID7ZbMhqrXP7XP8-2Hplxd-hoZdxBdZOIYb_bixad4a_e2p03CRSojs7y16qpppIKIHNFVEdkMwCm7W8BBlqMaBJmObJab_rWVrgLj11zBObmiOk4TBiRE2iFtzwjoeWD1okSrBwFOKTgcI2AvEqqS82ynGzOyLm5CemEtLYTMAXJomPX5_KgosHbZM12ZpSFdpY594wdgb5gUvxJ3I8dwxtjNP-Z_WxBZfgt2iHkrFL6p8DIR0u6FXnjG0OoKTmuo9VwRyfFcln0qhdSVZCr5tQ-unI1mgBlc-T2wxMY-NnbFP3ImWMuR9GcrEqyAQm7rG6Q7Gowsv57-nja5q-YwzK59KL16zgcwsNs1g8aAERfC7aw0THnlzAt8xbPASc2kSI0CD3Qy1wPXdVKOfKFCvB6cIVWc6PYfiiLt3gaDaXMs42dMRMSTEjJGY6CMnVn3fm4NpqoJUrtB76s-P9E6EH1vuB0n0Xr55Jyie3knwMM6SvXk3wlIV7wgMBjwQQWqZ--Jd2m9Ok0l9-_4po2DzIM6TUEDVKN2u3f&xkcb=SoAW6_M3-sfKp36pGh0JbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=1&fvj=0&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo2ZDGfuYWHSJyvtbxGx3P0fJCxvgPm72e65Ae2spcb7yo1Ou8JptyDmuBeS8mhq-1ea9nb5o5Aldtor3--JO0AM7PX5ZzxeOC5IEAsGhzbe2l909eHT7M_5IpEoZThJaHhGt6e7ZjbGJfrgoM5hup4c7cU7eLY-vd4lbJjh5B832M63fwKIyUgrb3X7_Kuxnn0oJJ01krMQJVUQqd4M6gKKMkcSQCW6BAr2I2uyrsfSNCnO3JV2ZDsQWoULT2JpqmCLKz4Vu2MFfweyKvm-xmYpdHpMLjPLHW5FJplNdA6QiFKL96bFatZw3eJfE-7FAezZkE7qE0sQYBjvvPMW-nZG_kM_vjFyaxXljq4a67gcLks5SeG0HJ0BPBCvPhsomHOnQmIkNa4fW_VD3WNgCs99_4B6SEeH7knmAuLiHySEZWnX5RFEmovr14jLwAShZnuiPaJPleiQFxxoW7RV_odGwEanmD9SBIIpT9Hy1I9rDNsq2KOkYB00=&xkcb=SoCi6_M3-sfKp36pGh0IbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=2&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjFAqvpe_4BR7mhcPCb3XawvoubY1M7uxDSs7p-c86kgQIy71dZmkLSlKGEGgKT8pq7QUcBTH9SAQhGt6w1kkr_3m_nY9WtUdQNikdvurIopaPOqAiPErnti6ctB8HgjdB1cEjtmUE3EEv77Y1eCtP881wHLlNpqYd6pNwk6zDjUm4-irqs9ttf4IKTiU-gPEboJncZDfcwNE-StKL8lHJNq4cKNLW-oRmPjDi1Tbm0euT-guHY5F-QF9-TbuFLvXT1RNY4hs5kXkZOcQXWw-G-vbCfY_rvmjVMAVmHPfQvMPIIWlsVdKnH0DfsjJelzOb9Fp23Lu0CSK3iSdYeiAdlBvAkiYS6PzoIEqiQa-lo7VExms0Vic6a0YhMmh-g9SNbioowatbvwkuA2xF--NRDwwJzpHVc3LrI3xOSFMVDlHpDMpJYiU2qwC2IjctDxhTAT9nw6m-fnnESzxjbxtwsFFgU3Kgh9l5O4JCJhk9InrsP0lIfOOOIDIgBXkMU0h7zzaiepgxdmkmWCCHzHCYRT&xkcb=SoAs6_M3-sfKp36pGh0PbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=3&fvj=0&vjs=3
Security Engineer,DerbySoft,"Dallas, TX 75254 (Far North area)","$70,000 - $132,000 a year",Full-time,"The Security Engineer holds a pivotal position within the Security team, actively contributing to the design, implementation, and monitoring of security…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AaHXs3Vl_q9TVbYax1WnGNSNJsztRyof9NWE-KxIEEBsmZsHUwk4MOaPIumZk2Xv15Zshcf4FgnQ-mlYhDEBShj9doSVjSYFE6_QXvb1ryfRiskv-Ilps3X3ChIyof9veWvxEDfyE-3NJeTdvT6od4frTkI1X9yIrONa-cw2J6JJ403zWxxHEYjdrYai33ecInczQkOh5N44HPrqOI5Fo6aMcKZPK-Op9okntF8Q4OTPunm7DIDcD2Oay1nj5eXFa8ypIHqpuR73gI5mz6gSmUxD2R4D8FLpJBCoD23qIQoh5Kg3NIPRjb14gDySQKe9O808M1hDUR7Ppb8ANqddyR7eUsZsp6Srx3GwZts4lhU91ePoUlpjugNy2CuaTnQ0ph5UtwcpLFaSh187cfhpQf_xy_Ah9QWItx5B_w6XUXYUVxWkjihycCkcvm1capL3u_25UyVbz-qdItBL3IjLnVQnnBuOAadBwroLxuA-U8EsOjIvuC-pkL8LxAEHHKcVwwXlAGKpx-mOBn0XS7r9RBJlHmKw-9C-9tr8_4Tyy2eo-CBk5GdEAFOUh5MsUvFvqBx9y6ALQHruGMnMS8LFzw4rbfAqylqAAbwxXe5HnbCbl_hIxdfzW5nGgzwYS7wtS8vzLSeNOLv5y_FCn4wwwYIvvMBnHCSVFUBzVtdkrvOwtvHpjOxtcUQa9V81sVgWfi-NqKtuEIi-81VOaQ35QbNMc3yE7y3XLfIy5KrjBgO1XifACB4wwlLuc3B3k8j_-1xGOoFuHgbY9IDoMAhPc6QQfr72YmsgSOHJvFkeh_5Jpz7PL5Mw_m31TQqUp5fcTO4WW025i5sVgUAejxm8lVbKeKLfqDHStgIkQbeYL2UbNmlyzG0NC3I50unieikZmt80li1aqqdKD4EVQR3qBK6B9MrFQX9Utc0CPygDr7LOkvRW4KVX8Ce_YAHfV-xvA=&xkcb=SoCY6_M3-sfKp36pGh0ObzkdCdPP&camk=nUmJqO2E8riAxFHMtUlWjw==&p=4&fvj=0&vjs=3
Data Science Consultant (Hybrid),Securian Financial Group,"Hybrid work in Hastings, MN 55033","$84,000 - $155,000 a year",Full-time,"4+ years in data science or related field developing both traditional algorithmic and advanced analytical solutions to complex business problems and projects,…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BrLlW_ZcUuDJ6jZ6w7g5y0dbJg6hSE_bFUiaAMAdSUKjwRuLRuecyYddHAuiD33dF3fgdrBdDrh5I0vsCHp_fyV85t6e6yCx8pa0g5cU9mP-blZBaKHV3ZhC_AoSnFz0ql6jaFsLzLnQdZWUWzlwtjs3wBvPXEntTJnJVfAmU4Y41S8fYtKvCMK8XrEAPq3mcsfWlOULeQ3cMzldECF0VMAaExSRVKkki8eOByTM9z-KmjMZiIteu4lVEDOMZcwmBlyzx_5_UrhHM7avyGasx1s5r3EfTIDFWe2bQ0c1Y0jQOS-mr4it8KkeEPPm_A0rkeBlrg9Im8zOpU5ReIc6EzU8FPfQgGiQvGFm3sizBWIJyR7o8Isox7gDVQL8z2etseKJSibpjnRlTnL-UnPY8UD10pnWlOoOTILVeSIbETGLd2oTgBWp06xqQAPn7MaEXolv3t-XG2mzMm2nlr7oIaQvWPyeXRMibpQL-QQ5P54dD4ngVLsBsiVES24rrAoyMoeAD9v-7CV96vPulK1VaOk3zOhQtX9m8VV8lRd8AHFCKEzbsdZmcm7dUkV4njE_RQu6s0A1HlKCxggqATvv5Ww-COJHnAeKM7lIwyBzPcNnjtakvNl93oGmGTTm1SPdIyUq-lyPcWRJAd-nMeDl2YWw9X-t-FBno093pN3rRIChDexXjUmt0miP4ekLCzfdpGAuMmyy7kv-jnB4H-u5sJo0JppSOWSJUxytuovghGfIleXclUK9O4wojWiSEKolAxAk_l0eisQXoh1igjreylDm25cmpOmfynYUDGyywCY4eRk1EnM-JZSXjZx--UWxaE4yAQEN89U2SNOjvKv9inLUyw2k7S0tJArqDeYVjVj65v6yB143xO3tA5i1BfnH8AGAqso1JMgF3D1wzAGNf4Te8qCpBlFFyP8AyzAMYU0KYhFJMQWPaZWxUw3jza5xgPUcJQUbhbcAogJgVjtH4YpK4bdwYd0RY=&xkcb=SoAF6_M3-sfKp36pGh0NbzkdCdPP&camk=f416UQcMBpAMBHzhMBUx0A==&p=5&fvj=0&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMpKXpFG3VlkDRrjVz-nHPCepBwhey81FFXu3Kd1WdsmNulCIHD_Lcu4LhmadmnDTXJDB7R7QRvVWmE8xhb9XFrRXAahn-rYE9MgcFKbGlkh5nKWENeKazKy-S264-f42DRMs0Amot5O3Gjr5JqbH1H6Gqhf_FSDI3XxaPHf7TrAgsAYrIrx74x5Mf1OlNtf2DYG5a3h0qyxetAFLgSRIS-2-Rjp8zKyATrKMswzT8bvP9WGaqcvX05_HyroBSnPKDWtEWd8xkx-ZL05CYHhGzKoJy8D50aEvm39Qm5vdfVKLa1DAddAI4LUhk0WmACqaMcz7emmnJj1m1lIgGKOK0tgX70ISsteA3iCN1RtLNng4VySGe35Iol89LbhObuS3adT5z6yHlB2Tf9NgyN22k_29Bk7HWrh_V7M_zZm6ue39l-CqVL8JqLea3KaTS3qcjC29BFRMmoxKCjLlugxTq34_GzP4czYAnruQ4KZOEqj8sfDjXxbX8SelCaNqweNg7bwsjH0Y_FjB&xkcb=SoCx6_M3-sfKp36pGh0MbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=6&fvj=1&vjs=3
Sr Lead Architect,JPMorgan Chase & Co,"Plano, TX 75024",Not Provided,Full-time,"Advanced knowledge of software architecture, applications, and technical processes with considerable in-depth knowledge in one or more technical disciplines (e…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74lJrhMS5AOZ3zXEx3aehvkT0hbQhE9PVGTTg1z91BSy9hUz9T90YBpVZoqtQALUv7SyLWzduoW_Vr_tb-P--Wx4pzC3IPHaYkKGm-AdKdEGNbKJb7RpT5ilv5XRsUFsvbTwsRK1pHKeYGocS_6K0dlhIj8Ws5hTwH3CeKAGep2019PJGsXgeVsjYTIg6EFg57yGFPCxh5cc4SB0Mlh5WzOG0ghVnRYAc9N1tWC4fn3KCq5fwfpf0O9UJh-YUai1xoEacGPtejx9U3GnlLNQZRGn1LXEirQLimzIXLbMXR5Kbo54Ca4x_jSQ_mJpnL3Gc9PjBhetRik6H4_iEw485uh5-LCkBnhf_LMB7HHzKRfE3rw5ef_9zjRmTw8zW99IlGQPmFaRKyjPX7R5sPyfW6u_CVUCsUgZHa-7_fa5-W3HyPlM7f1h7JT8ssDub_hXQJoCbA_qqF6iPvFkk4498PdYuwWmYd2YEEIaZe5_PRe9PdKZKGdphDo2FHTw5bxqwK1SVTKQTj-mkc7ir-dBV0lsh8BnvC2iHN_hH6ESak1EVE4TFxKJNDdB8pNUjwJsZ21XmqOzTXTyfGStZ-UHvFYqGCurGc6_ldsfACDwcBo3rvx8zTrR5GQ2TJNp6frmeEMf0U9hoMfBlhv-c1mC0bF8zbWumMS-sIlo4CEzJJGgS9QK2rg4a3mM4BftqkH2j0mOnwSIGgcLZvhM4c0xl-tnen4xw8J7YmVXVI-vC8LOnbGr1uzRnv_HI_MsVjzJy53w9LI97m8n0_ESEwqHW_Opzd3MnufF_hr78AHHD254nMDsUwetPDKUfe813uXlHa7A9S0ZnsJM2qO_Y5J1EpGH-7zXhDN5fZBZV-_yshpS5t96KDf_EvImtabDoLTm6UaYP3HEdt54T7BDLYj3ji0Vok1ouGcPbiukE2ol6v0zFaGGKJN1nCqMkN9qxxcmY1q-gxsLBzEVDGdVNPceX4_uSsMvnJzJB6QYdypPwCDAr80EDwTAdhzOZGjrkcJmgS5Yac6aa9gGo3TMszNgtv_SRGevffCMyK2F5dz5h50tlYumcWtG7gY1rIDDjIpIeRwRr1IaaJ5RrtShUg8iwk1cI7UfMLTeM5JMX6txlq7XcqYir0kEPtxb6SmIfHce5O3wss2x0YFZF487KxA8xtAKlPJ_GnM4XcPy6vg7J8HdSoMA6S-jDKdTjea1fgdutz5FGwiA9v_R4PvjbB1mEuU4SRgfY23e5aW-siap1hLCkQqvagx5NjIxs5gEUriQp4fE07yEhwxqs=&xkcb=SoBY6_M3-sfKp36pGh0DbzkdCdPP&camk=4HOcmqOLYrA30gmGkgXD2A==&p=7&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3tShNUT2YxenlAYY0enVQSqu-enD69gRLlWJ7NM9P6WQ2e5n5Ezc52RCLxzPhA1msup5DXcugpkwSqNWCO-zkTXUaLFgzxQZxkFiYf8ilblsy6-zLyOFYIDUA81suLJGnc6gLALXMBUu6gwmz7ANBQGiW-w-0a89mKyJEqUWiG0zJVy1XlFRRtyZbe7fJ5K3M1A-ZUYBtSiw4nD78OrBV2lwwHltABzlVv5bsjdmhL4Y6xH5zwSJsV3uJSBJOPidpziCyT0y0a5ImcrCZTfmTpg5jCEcHRfz-YplSlZC2clDC36qsM9Isc5L5CeKtUnk5KNLuIYy3L0LQQHdlfafZm3465P5iTKj4BDaJAV3J3d64_it0wxp4JZWTm6duvzmlv89L7vxnQHCRBC8PK1JMj_sc8BwZ3QSdEDsRfhJzgcCR_SKjfi3VPUQ7XlycVv0MCWbNHQ6T0UF8s8IEikWM8Ew==&xkcb=SoDs6_M3-sfKp36pGh0CbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=8&fvj=0&vjs=3
Senior Artificial Intelligence Infrastructure Engineer - VP,"MUFG Bank, Ltd.","Hybrid work in Tampa, FL","$155,000 - $185,000 a year",Full-time,The selected colleague will work at an MUFG office or client sites four days per week and work remotely one day.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmIoLEfx3e5FKWdzPrCZVymN6nI1W4eX3Ta9yHxbrh7ZgLWpkiUKmkIMUlIR3bmBTmUNh77DqXPU7QriVJWReLwHq0_CbSu1hq87vxu_N9Irp6EhYBth7nVJNXO0_ziZtQaB5ZhPRiAe1qVOqjYPVZ4pFEWglQ0yXlQ0gwxD6oXWEJtNf3prjo4GXYurJi1_rajuktB22xe44IQNJ23oK2FC9gvUlS3O93mU4dYL0faLMvp1MEyKy9DWhsiA1_tnYpMhk8FvFM3nnbFHYj0fXCai9GMtZwzn-KFRqn5KAWSEU3sp70JNYuYCP0qWh3D6-eIVe4iosHMRjgf96y-UUztPJn4iXT_iq67wNOh4bPp8K9q4nAdtZpX3M7_XciLZGt9RLywOq5JeCm6KZgv6ASjyBgxoIKrJTzkQ3auv3zVrvpKHBM6GZuvNJq7H70vs1dUJkILqLZMd2aTTz6bgv4umJPRpYA7MR4-ImjQsCQDJKKEoVlw-OoKC_i4RYhKozHEJ9PI0v5DwIPVXmmhON-vAzN_p8ml141snydXrvGsZMX-Q0TjpGd5XERKW5W5xtz251kX1XrLW4f0YIHk8S82kudhdNLBnpoX8z__9VrVCGodX1_univaN9J91kLt5ChcO0H9ts3WcreJJPuvNP0c9XrXN_viQuDtod4KJS8yfptbTa_z7WJBmXguaZp8HHT_V5vhpUehnb5kuJ8nKTHLCX3jlwlSFhdxsgo7o_5mREy1xBDliBOyGSwUbPgoCcoLEOlYZY6i1uEPw3zdKQ-1p7d8fx7OpPNSQfWURXuR4BgHKNtm7a2p_2yvt4glDYKui_N2_hFcDBTvxpijhBN&xkcb=SoBx6_M3-sfKp36pGh0BbzkdCdPP&camk=f416UQcMBpB1LqLOiQTPGA==&p=9&fvj=0&vjs=3
