Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNYB8UdP699AqBU78OknJR6xK16W6HEh6IxnVoKU3A8DInP_-Wop0NzCVgwTN9wD4naTmGWdb8DXTFKHFFKrEIJwY5TxsDmweV9c5FZgNnkqtQ7IJ1arVMTemK8zwGE5iJogaCzG-lyHC43wkPw9W2Ajax_r4ld1VtKAnIdAeeIXxue78ZiNEV6FgGDtxitxrMFAoDigG9TXJSGkZUcrVLzM06AtH4LmasJCDqdjf8SEBziG8h17EX2l-dsx-VtpyxnMBKBP2d5ms9pUOEcQ_UkKI-6037Xl-BXkzzRPWeOshoFfrTRjmZNHXJreN8E5lfaxVD3darPzF5_eOqFP138ePKtYXfRMomYdlgCqNc-P6TyQHlZ1vYISGA9l2FaBtXoE2w3mkZQUWzOinmO0qWNB1dwUt1FZ9wXigO7NqyA3OGYO-pI-eDa1ZtUUKhnyuBAvwTUp9VRp2zg9_IoMLHugcoB7uyXP1z5GOeNYIFdouLWYSzf08jG5YWWuICYa8Fxc1fOZ7_pi8=&xkcb=SoD16_M3-sfOetXRih0LbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=0&fvj=1&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaeu6zvKmyggtOtjMbekc3_-s_OifLqSCbikKgwxOoYPG0As-KV-7L7PtOwf6vJM37FFJ1qOfHE5NLvW-36c9hty5AQBSckYccnM4rY4uTBds_Xw29usWjQPiVAU6Qcf0teZjRvnF6jpOU_AQP51fkSARGNDxo9IdnAJUXm26NX5NR81aPqRst2wvwVT0Q44yATd8QlqfIzoVEAGIPQcNo-SrgQvs2p6k09EC-5THc8nVCiAyQH8SxJsI7J2-VqDeOFy2CbrnOhrhWbPcTcBY-C0Az_SikQGaRA2LElySHYlzeCfZ33nFZxdtmJSqa_iNb5uqhwjdZmyxCHJcEERvi-vzQ-vxj78ogfSQe-8JLFwqkUV8lGSCyCUIdpXzab54_OxtGTAaisqi72UNa35NqpoJ1nbCZx45OKTtBf_IWhulSSz4QT2yX_ksOu0EYdViCWTySCDdA7NzI=&xkcb=SoBB6_M3-sfOetXRih0KbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=1&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7L4H54P-bk-USIbZdgfPJKKYxZabhzIWiMWofOX2Pnh1TVg4KL0YvFPGNUB1A2-VH7P8LwubUHQGkAqBlMB2W4B1b2BsiwaMQ2mYCh5XFVar5X1J8rgPabh5FdffCSIkVmhKzSll2ESECSUl3gL--OiONjTYyNu7j9w39pjP6iA-okLV_pdZDMQKP2YFa_gkIWAudDrYFZs1v_j3mATVXq3-4EqNf5DJTaDaMRHvPgYMlgVPVdy9qprAH-PMyJ25fE2mHvtPIWegax1DLVTq8N3ps3t01hn26rXfBPJH7UvYwaGhMuHv_PN_BAZp2KAVmIIvWyjJKaFDqL6Hx8nnqZz1CgZjpjvqZNEC_l_Q3vcPWAGCZ45xM30QHUc_q-wMKeARlal0w_e1yy0G-fzEqah3uppbzOfc6cwsCu6_f-GRW_n5SipINlJAmIMMchVrd2OvRDP-aBycdsWIiMsOs3x9ohoNicQ4Uged4qMIc6Y1CFv4X-GzHW_DVSyVfz1t6krtLL2HFT1fY-GoHEgDe3lAqbPQLZYK7h60f1Z7kabmL-9rQxcZJgcFng_Bm2hlmp1GxwEAYBUArBpnntaE2D_7qet2JLki1qLwJyQMtkX-gUuAi54bZ_0Y6TxE8oHafZpI4A3wW_1Ef_JQeKX5ysWsOssRkRBx-NETCRbGRkZKocCy0Vcnzd3qxYUjBO1kmmlinyoRDvRvlOr4npHW1LckWWnQ1dBE23&xkcb=SoDc6_M3-sfOetXRih0JbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=2&fvj=0&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo4yrT4e1l390OtMSF1YVbJUkZNCZRubgvRKY3YdHEBWqsyWq8Xi7nQ7zUSkrYuNssEOrUlR0wOQbKRjTjwz2ieqaR1QI0RoNb21wlqSSKv-0pUAzX2zqd-LfnfwCmnh8e56VvxSwZ74-s5CT3bGpbg0P-Gn8u-DPwEwvVZ3U-RR2nirbiTgu_BU52fDh-owQ46OAcHVmOwX2a_SQ4mHXQYZV7kiyYF-eFZwixNh2c3T4X0DnwU7cbUVe7evnjk61ZsisLqF9P4n1wzQ7_BPmwiHu6RS5PU90hQLD9F5zdZunMZg57zJnEa_a-LJQGhrBDXofpjj304t9EKlJjWaYYqQKB9cuQPTlSlC5V5wXB_Zr1ryLFKNLP_U6Kc1eYQ2ymmvN1ysKsyB9eqvQE1xqnQGRVGI_bGC4zITr_CGixefXoywP6_kaDEt0Fri3ejV2Vl3IFJke1TjLjdWdAscuPnqBQNvPtsxWyBaw7a3IcA2JeIkYTc2WEAM=&xkcb=SoBo6_M3-sfOetXRih0IbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=3&fvj=0&vjs=3
Business Development Representative,ADECCO,"Morrisville, NC",$40.00 - $44.80 an hour,Not Provided,Seeking a highly motivated and experienced Business Development Representative to join a dynamic team focused on Enterprise Backup solutions.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CsARmfH1XNQTa22oGIIJ18FtyAjbQsgfeQZpddTLaeHlxlp7w6_irGi57W35HTJALjIqegi8TosabCpyksLAWX8yZV20PzkuiWzKehhCvYFlgEhxhgonaPctvlR1mJE2HNdIvDUgn8CR0TtXsELvHJ4PJA6PVXH9sCoEuQ8u_zAKLBO3T4xZCv7fDiJjJwWXnmCQo7BLcBUMefmiS5gi2SwIgy5ezD-WLsvrdMHEWfjR2X78IO5aPaaKiOIMYQSal0D8QEjsHzt3P2LqXmd-8TpvSrzV6NeyTATU8XwMuMWwPmeTyt79OonLVel2OmWNV7nF8eCwBNbLOViOusC1wZ-ghJ-JncExx2hQminr_AgHGDIM8RXbqGvauIanFbsSXxmj2IHpGjwBUPMbDJsxj8NanyG5_7x90PbmraItZ2IV-327oEhMtqliDdmv05-s97bT0AVubxD3eos5zyGGORqe-yBqEUWREdjkaLi_d-Yk806IetVlfbWJGlFMGTJSwAXrgajINYCqvBDy1NySd3cIcPZPY2yLQ9SZVgf2GVAlAOeIyKYSxQlBy4O3Q-qBQv3Ytw8zQxIH1qGdAKjtfo0kxzEih6145U4fdY-89vrtWZFTEjw9Q4E8iksekFzHCyEglw1o0oMxEkA8OzgF-S4swfyQR-dTxwVqXJszI414SPN_uTIwKQS7DTi5RxW7DubNGTnXLIx3rk9zOgsQ7Opoz9DULwOjOzJPgCcIlTOYF58DQI45_cr4TSxhwcFBhCEU6FLdtatw==&xkcb=SoDm6_M3-sfOetXRih0PbzkdCdPP&camk=f416UQcMBpARGcKSrjotKA==&p=4&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjHcJhcWdz7sbWnrq_mScq4KGGmDxLOLjFEWspGz1W4ag13_GqSIW6c712vunexJ1Fn5dTJcZEMULZU0lF-3fosadFJ1fQ_oejgnpJmwtnfLJGNP0fEU1a9q3DwJfTCaiNQYLFTfNcdJdE5iBavx94R_iKP8dOTAaz6ON8wfwuIwWWmbgQa0bYbyfWcksH1zKeZaSSXUyLZNtNVKh6-gNj2fzfCXBCIM6WLxNmBVyvUDjOmfiRljZIiS4pY1BvJjYaZq0femP-obHOLbSr6AT97Dds426ynUnB4I44qB7paqjPa_TAWWrM7HpJ1_OudtWmDbHzat7LlTbBjEjFT98lTgZawSuogEuWDYDZeTn7SUWTuYeE0mS4qMxRCWwAmZXKYSgveFe2I1hNIMr6qR25wV8EP51wKa5TRSS7iJLW6G4jzPa8nXUYRP6AdKIuvyd7Bomv8rrYIIYq3CRLatjpU1SqTiYU2b5erphow6Ms1z_EopGpyPklBJEXb6-DoB537nbDKgJxCFmuLd62_iny5v&xkcb=SoBS6_M3-sfOetXRih0ObzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=5&fvj=0&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMg4U0FpadcLOToA47BC0ZhNsc_qngXsqEj2jKOhWYLC2NtMtvh_wbIDnbYJTja3ymLVUCSMMETqWTu0SkmjCfaX2WoBsFpH_bl1OViXj-bFd2KMnlPJ4FC_o_Gedri_TVxsx9Nus5HWObtmVAKIwhGbzmHHwFUE-eBqyNIOb_6uDJRYyKI03JtBLvidTDcDtg5QzVhT17XrYZSqFDwvFibuAp-fo4_bSppiVzq08_PJ7L7lvlbxIv7483ZYerqiaMAzYga9AY7E_golsdCWbCCazQAACALh10MFR1hGQxNEnTE9fwQ4qc3QDzNKOMgtDpjPazK6REaVW5Azap4CF3aICRlSZRNUZHz_aS-mAxGkanMSQIwHifx9puorOs9Q9Z4cZXZK8WaJG37ArCMb8sA6lmSDrX3OcT2cKFl0q2NNJPTg3vads9W1GZULUcLyBpyOUM9gVhNsmwT8a3xM7czJKmkUaV8o2iTx8D-EcZvlDk6egyHfm7SZJVIhrXn0C4TmoJQpRAGk4&xkcb=SoDP6_M3-sfOetXRih0NbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=6&fvj=1&vjs=3
Senior Buyer,Vertiv Group Corp.,"Westerville, OH 43082",Not Provided,Full-time,"This position involves planning and purchasing products to meet demand needs while maintaining optimal inventory levels.
Foster a Customer-First Mindset.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGbFCOd0g9CrcorTJRfrCdp_f0OS8HbRoYOMYpzJAjur_rnGPX_jo1NoG5st3twWCT3FOlin0Z6K1r11oJAlZEPj4Ivmb0amIMgGwmYlZxqodJzOSQFGJUYeRBw_vneaMNwaalrxwqHf3miTy9GDOtA5UDMnC7qWqSpx3BA0xOWpjrDaiq3S93xEXBVF8T-MJKxQ_hnh0WL2-NgVLZfYyyFzgqA712CQDWKElUhD1WMQmOj8DYTLsafBV5kW46-j1NGOdaSlCikNymurJHD5l4i1XIcPu1sXDbhSm46UqYrU-uSla3aLdigklmeiEeaILiJKk8vPlRjANMf_MaHFp1k0ayIEIP5lDp-so6zKV_oKl68uq7kx0te5fBL0XS0fk7lrQtSNoa5IdLmglIsZiIAYezrTR6tKzJ-dl1ve8Xw6QkENPrMBKENduzmRpb0yrp_10FqYiVxwWP30RWVjotgHZYknsLT7hyScg5SbzpDguR5EP5Lb8FJEiBZQQoXY3OLHFguXAgKYy-1chwGVi8wfbunTtUapQvnpRfQsaez4GbvB4N2VhFX9TUgsQMASLQxFNzhzBjY2jU3qsQ8BDr4alDF6XIPLhi&xkcb=SoB76_M3-sfOetXRih0MbzkdCdPP&camk=nUmJqO2E8rjwVV7zVSRwKg==&p=7&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJKEoFxXmM47vpnEsylj25leZ8ndCjX1xgMfTfvsxtZ2rZseqQQxHlVHCR4QMor3W1nGiNVg6ZaOobd7I-WQxWFN5LUguNhoiwh-2NjPuERTLJBSy_NItGo3dSnV9KgVviNQpiMXM-Iwv0gWEJlbrnMwZxblYfHvIncllQDaG8-FK7R76TfEQ6M7u86GIwfl6jhuxnGDiGoCZYCNTQ6LUrUxniQZ3FR1Oz2SIlq_sMukcKlyxvu8GyA6oVZPVKzuEqq6GGhfn-KY3MoS_rRvbQH0r0oa-DtAVrhnQXxwjEqjiX2lUsNa29z9pg4IYDtbxfMFWCe5Y-JrU1BXtd5qHZ4fNfvXVYYJHxCYxNJtTdiGZgSLu4TOX7RA5QLy3zOH_EPX_I1hNFrGJjg0qE8ETm5OBJRPD0OZoJ-cfYDOijEwg-wR_8MWmrtDGYVaoBV-sOEPTiKcSRLhVXJogLl0g8eI=&xkcb=SoCS6_M3-sfOetXRih0DbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=8&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3t_ZjPjzeJNZTRDJthHxzZnQQhDUNKalvUDrUmB5CZ3q4m9JB3AMchcZK_sDpTeUYhK9U8urle0KfzGi0MI4Dz-bn2_PLx67IJwNQ0FnPM6DFxumcHnKezk9kzphKsqPLTHItYaL6Omi5OImzD8pUrkj_9r-l1t49RabpbjdxJ4HWQ8Cha68QkGoV4H3ZqsrA0Mu-lYn0EOpGltkqLPuxu_6vA9uD_0-VOC5kmQtXUYFLOXwv-Dcm4jARpufq-zQ1piZsGrbwtcHQpSLZsVDRfeKbF1vuDspOGpggFKf1-EJ_qD7gVNmfXC1RgNlv5FfNBtqDSp879HC6LqzqTrTu_1xUwudtzeHP8P02OMkR5RZllgmD9GlKMBkPosk0gnF6bvTFgAf8rSYwZUZSMpqZr-kGalu3pxKNTAbuCfaqKxvzTkQ55rfRxWYtgj55sKbRkaabFuN82qS-1YBbaJXOeOQ==&xkcb=SoAm6_M3-sfOetXRih0CbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=9&fvj=0&vjs=3
