Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Librarian (Remote in CO, TX or IL)","Haynes and Boone, LLP","Remote in Denver, CO",Not Provided,Not Provided,"Stay abreast of the latest developments in research tools and techniques, including new technologies such as artificial intelligence.",https://www.indeed.com/rc/clk?jk=9b09c226cff662f4&bb=eiwyVVIfzPzw2pQBAxqe0QFl0S4znKf0UZukPhMJ0NVx7b7cmBG1TpoQPqtpxBnWe9eUTNT9ucVv0FKCkBuDWKTT-mneLVIv-ol6GKZMU5sI_fRvZKr2Aw%3D%3D&xkcb=SoBf67M3-seoVRUTU50LbzkdCdPP&fccid=d7b31c2891bcea63&vjs=3
Program Associate,Sacramento Native American Health Center,"Sacramento, CA 95823 (Parkway area)",$19.06 - $26.05 an hour,Full-time,"The Community Health (CH) Program Associate reports to the CH Program Manager.
This is a supporting position to the operations of grant programs focused on…",https://www.indeed.com/rc/clk?jk=769d883f1077048b&bb=eiwyVVIfzPzw2pQBAxqe0bi6SATnUX4JjQ7N_ltKLUS281YgeiqyDg-0kLb3_iGFSdf21f__qz3V8O3Vm6DGGtvuBVKZfVpqmdxcQX6GLYdBziI591G1aoTa6vTMgM4S&xkcb=SoDr67M3-seoVRUTU50KbzkdCdPP&fccid=68c4024a1d1cab19&vjs=3
Senior Supplier Quality Engineer,NVIDIA,"Santa Clara, CA 95051","$108,000 - $218,500 a year",Full-time,NVIDIA is seeking a Senior Supplier Quality Engineer responsible for working with NVIDIAs component suppliers to develop and implement world class supplier…,https://www.indeed.com/rc/clk?jk=8e5aceacd963cfbd&bb=eiwyVVIfzPzw2pQBAxqe0QFl0S4znKf0ttpxhHOyLNLwo4RXS-E3XqHXSWRIL3bQOfcXkuxYNY-yZHztofwwxu1__WXtnbmgeQq8XWtYbxZuxN7b0P7i0w%3D%3D&xkcb=SoB267M3-seoVRUTU50JbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3
AppleCare BPR Global Change Lead,Apple,"Austin, TX",Not Provided,Full-time,"The successful candidate will serve as a Change Lead for a large, cross-functional initiative, on the Global Planning, Portfolio and Change (PPC) team.",https://www.indeed.com/rc/clk?jk=77701f6a650b07ee&bb=eiwyVVIfzPzw2pQBAxqe0aCEdpr1jgskj2_k0rhMFputvccupaVtwUOI7BcOLsBhFa7AEPcZQIMTW0MsJRm-zwCLVXukaAjjnlg8UfP5U0_0yiaZtqjPkQ%3D%3D&xkcb=SoDC67M3-seoVRUTU50IbzkdCdPP&fccid=c1099851e9794854&vjs=3
"Machine Learning Research Engineer, Natural Language Generation (NLG)",Apple,"Cupertino, CA","$143,100 - $264,200 a year",Full-time,"As a Machine Learning Research Engineer on our team, you will build and iteratively refine model pipelines that enable multilingual text input experiences on…",https://www.indeed.com/rc/clk?jk=dd4263cd50d5fbaa&bb=eiwyVVIfzPzw2pQBAxqe0epooB2wYVwUa9LkXIqmjj_d6N9qOJZpd27r1AXZENglTpmu2dXw8T2R2iTefv6IkmN_hdHAq2BJ2cy6NxX_EbTTCIOXHL5hUQ%3D%3D&xkcb=SoBM67M3-seoVRUTU50PbzkdCdPP&fccid=c1099851e9794854&vjs=3
Artificial Intelligence in Breeding Research Scientist,Corteva,"Hybrid work in Johnston, IA 50131",Not Provided,Not Provided,Become a part of Corteva Agriscience and help shape the future of agriculture with cutting-edge artificial intelligence research.,https://www.indeed.com/rc/clk?jk=fa9252c0b022f061&bb=eiwyVVIfzPzw2pQBAxqe0Y3ZWyr4mE-z1FxoqseEJtIvgERJgsTCHl55hSgKApZCUjUC6rTKcqjIKrDqqeA2m2ytnlRrsdQyYSOB7gQwCsbHb07VcjkfLPVMxtICCfK7&xkcb=SoD467M3-seoVRUTU50ObzkdCdPP&fccid=d2536e400fa1f147&vjs=3
Director of Programs,Silicon Valley Education Foundation,"Hybrid work in San Jose, CA 95126","$100,000 - $125,000 a year",Full-time,"The Director of Programs is responsible for the overall development, management, and direction of the.
Eastside Education Initiative (EEI) and Elevate [Math] …",https://www.indeed.com/rc/clk?jk=4acfbaa2cdeee439&bb=eiwyVVIfzPzw2pQBAxqe0doCjNoVx1P2WTZzOGnjfgXouT4mYIDY2LVMLjUqzxpJt9l_-9KZezfdnUqs3FVoYALsLjh1UmL0fOvHLtRgAAjFjOZLIDR9RPu8NsnF-ksc&xkcb=SoBl67M3-seoVRUTU50NbzkdCdPP&fccid=377319fc07d34183&vjs=3
OpenText xPression/Exstream Developer,Leidos,Virginia,"$81,250 - $146,875 a year",Full-time,"We offer a robust benefits package including competitive salaries; 401K Retirement Plan; comprehensive medical, dental and vision coverage; flexible work…",https://www.indeed.com/rc/clk?jk=a1d77bf2c9afcfb9&bb=eiwyVVIfzPzw2pQBAxqe0XalNhFbwT1j_J9ob9WuN-LN7TP3X6bzr960fpmI9toO_G7guE06ibaidvHcdU_yjS0T7KKAOH1chVn-LnhcjQnlfFLFsAW7Jm3bpaPe3tGR&xkcb=SoDR67M3-seoVRUTU50MbzkdCdPP&fccid=8765a4045377753a&vjs=3
"Director of AI & Democracy, Aspen Digital",The Aspen Institute,"Remote in Washington, DC 20037","$160,000 - $190,000 a year",Full-time,The Director will leverage the Initiative’s prior work to build a highly strategic roadmap in support of democratic resilience via strategic convenings;…,https://www.indeed.com/rc/clk?jk=30ed16a625446e50&bb=eiwyVVIfzPzw2pQBAxqe0Zn8TntT09dB9qvQ8vsHwqeQ97YiuA9QOg3Radoe6qCw_0oo7yjbtbka6T0yKI2VlTzzdLY94Xsa46MBFQT69KpETgjDiporvEj_BKIun8RL&xkcb=SoA467M3-seoVRUTU50DbzkdCdPP&fccid=db19d1ab0104690e&vjs=3
Sr. Process Lead (Program/RPA and AI),Intone Networks,Remote,Not Provided,Contract,"CVS AI and RPA experience is a requirement Healthcare Experience Senior resource required (very strong experience) 8 + years - Need to be able to dive in, with…",https://www.indeed.com/rc/clk?jk=a65cc385a31a7f99&bb=eiwyVVIfzPzw2pQBAxqe0eTON3FKE1DdntO0pT4b9v8sJMsiOCaHtm3I2bsob7fyV2F2GsVeNjRp-j1VhBM5SBeZ1qzI6VYuRAI4Bgli54_3at1GKl0fVjV8LJuktXon&xkcb=SoCM67M3-seoVRUTU50CbzkdCdPP&fccid=3ed0572c448b2368&vjs=3
