Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Software Developer - AI Trainer (Contract),DataAnnotation,Remote,From $40 an hour,Contract,"You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
You can work on your own schedule.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiKD4BGD0VT7S6S0mhSg0W4uSTzmEPwePM78wxsK1oBMhs1IpSDQlEf4cMf3WdBk7lzAziBIi8Nruyt_jfddlBEKlxIdvYXiOpXRxO-XSS4PX38PrOvMWEhoX8CFESWw_JEc4UJr7MsnA_inh8lfHeuAwS0TJyw0JoRg66LqpRrNZfmR7z5t8iKXSpRLlx888-r42tdaOY07yITH82H9B4rulx_DYYCfEDkrbzqOiwy1YuqFEoHA2eFVDWDvWY6eCyvTnePfDTKFc20JKJ4OLDbAw8FVP8QSdvzD1CXXxDdX2H9TE5x5tYm9LPfBlN0sR8lJlNJ9_dHUQKUtQkdxds2fWSCez1mIt4k2gWc4vSAtsV4NMTEotynjuJ3AD1BPnNh9QTXOVGX6ld83GD9Ub1BYFy30NIGEag1vMCt93kBEkVJwV0m015GvdHp_ju19iIfkWpHi2lwHRm3CnS5_zLn2iXLT3zssIrW3mJsUxU_JZDcKSJLjFxOfQijyVGHc41GimxfLxxkQBder69I6_xYqJe3lS1kp1XX0wEfkk8M-1IFQCzvPlMSAyqxgh2qavd1T3v9qOLq1UmXEiThkAyb7hwVdXhb0ofAVAwG2AEC3S4izB1jsaz3oajnrT947ri_z-a5UXJ0mEZJ1-zdLRzHs7MSYX_Cl91s6KqKghlSkkj_VzrJllgaLEwvxITB8g5wbfl_y3yPyn5uaYz9Kghwwq63sIk_XdpZmmm4sHdNoyMhDAgbBDOpxRok_o75z2qH79ln6xydTw0AwhEDUrrFfz42U5rSnlTOwMqgCW8USIk75RHiGdSUNZw_D3kWbg1XjHkeupXL51p0vIBN8HOljMz7TZ-6GugQ==&xkcb=SoDU6_M3-se1IdapFx0LbzkdCdPP&camk=4HOcmqOLYrCXmVXMKDlYWA==&p=0&fvj=1&vjs=3
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNJq3xkEYyPV1TX4Idgy_Ph-pSSbxlOoFFzD2QXkOY3UbMoGD4nX-Op2MHyhrPJ790y1NTA7HD5kE7_jkxkt9XRKumtqLgXs5voUKQ4ojEfco95whUN70_T-CqzqPcOKFg5Ar54DSyWZ9m1WO70PQpsR-dclL0VBDw1VYlzCDYDgr3L8XJLYpFO21xPv-gk4VEjs-LzEhmmwm7GHoOsrhQgxGvYD7bZtVaMcOhTqnchHmGbxhZbWjikC_4XzC-DC1Hp2BmSWdJQmu6iqvGlUG581UzGpwDfwrnsCYWD5lfyVd2UXqhFm6OYjGXCkriQFJptjzsNOU816AgkWmQrFfnaNAxvIIHoMkzR3cJlSTqMK7d9p8kYVeG9ZKGm9YaYEp0DyGKZspE6tGPKvb7_tnelBIlm90ZsQzzUoLeHftrrYb8e5o8i52HgPx4d6sb6go0nxBpxagNP0qhh_O5eBoo2RbbmEXzaQm_7qAbSHwcCnwzTBbsgdVj0E6XYMQyXGSmp5XGMHHCv8U=&xkcb=SoBg6_M3-se1IdapFx0KbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=1&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LfDvwxfKN62FDqupduJJf_k_VvlGRzF9Zqt37GuEvycqE8J8e1EwmG530K_IdSxh6CHSw22o9RNkmFmShdeUfQK4x3f2LTcAohnzblx2_Vjy10NbiotzNbLjiwz33leHbZ_b4zHlg1gqnwVSdOrN-1p9HFoQj8CoQGJhxpfwWmdIzGDvaBuIvTRpIVnyhNb0sXRngrrVbs2IPtLsY2nzGMOYMMWorv664TWEzmkg5IHS60ZASwJRzoVnP_LAuNc8DZboUpmmH6emEPQBmteprDMCWEgY05Vuc_LjErOkYlduU2cudpNtWEhpIadc2qsIZH4JvP47QmUvQB4eXyMxn2j9Aw8c6f13dB6Bwhvuws-OagkXe5nHd-i7AFKwm2S4fRQcFM9no-W-J6HSjj4e8Nkjzh0fRBAsTaGa13B8Ofpj0ecJ5y_nceOjNkQzhO_DzCIMokf6sYKte17JnC-4YEHnslVArvQDNkdq7IqiAQa1B7cnS3JUaPsikMK2ocP5VDtuRXqUTuoUuM0chNzqPzICpfv46jcEURSmId2XQTDf8N6G5h9d2AyPc7Gl9hBX7ycsx7ggz4yIFfNvK2DFRCgGvCl1bHSH4-ODhSM5ttutvWHbxkJC1AJoefEcN3D4-1MJ20tZ1eUwyATBG6bBL_IYXviU7f3HFr4NZpP0PmG3ZkdMeJ_OgALRII1JamJfIcEfyswKDOmtuzurR2yAC5qsMwsID-6zZ&xkcb=SoD96_M3-se1IdapFx0JbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=2&fvj=0&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaep6fH6iGGAFM3kbw5nP39hXZvQ87RWFOdqkr_FwQ1Vpp5uRANu1KON8n8Ebp0tnzNRN6YwCWQjdYe4RucN957ZaQulmRGL9pYGxvyAII7ViMPNSnCU5zNyeWGjTRN00Q8AHJgAywzcvRo_NIaeqwQlk-JVSXyze2F5R7Kj9cXdyC8kHUuByjIzu5XaNXv_Nanns4StjYbOQ1bhuaur82zQSTaCWNHiyBq4DCcWPTy2iKDAseNY6vRhQPLRzKNjy5DpRwYfuEB9cVTI4sDkW7MH3u4ReMhOYX5OQAXkuByR1CshKwBz3PKTonz214agFf7-kdlzmZs4IFHZuCkZRoF7NIX-1PlortOhI_WS455MG4qd8MbNLuNwhHBmUC3o8XKOcr8gSV2TEy5xoWewOar56v_Ozjgsc8ZdUPlq_MzjBBBIKRGJi2VFo_uFJxhWSw8DPnwqp8ErZo=&xkcb=SoBJ6_M3-se1IdapFx0IbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=3&fvj=1&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMn2cgHlQ26gAwcEWDUTUOyru5ALmbuinm1LOb3xJa62t-hLFUntBYFwP1-YoXYJ38KyQbIBAKHzp9GtPDtPC3cOgV_e3QupJSEr-uGr4awG4mcbslCEj15Qh7ENTO7D3z6h485nklh1zGq6UWf2Vh0fKRyZB958Fpvy4VpTkheqlruRlN2tHmOQSAeVbJxBA0XQEiYSx_55-bScYplbwevsPp_bRCDr3YS9eCQYgAa6gO7MNVRZL2ji1vaDeMrthmXGwc0WQ9NWdl1vxhgWGeCh3tM2dRdY9MNivlBp_y4mPKaaP1uwGMv5Vm_tB51xCOMVnKcMhfWNlQzoZ6ngm4lrs4xqB0yCi0T4vuPP45H7KQMKWQIumPlhX2dqBo4kdKnc4mxlxzTVH-U8JYZiHkHgViWEsmWOZdvAru6I1d_48m1Xl9Cfup_myfeRHaBvUZgTxwKh_PKxLjDclG_rW-gnLYN79169bcmYAenOg4vzB4WAvibiYxqK94Ro-ff6lZy-yqa9xJ2e-&xkcb=SoDH6_M3-se1IdapFx0PbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=4&fvj=1&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo4UOWFjHU44CW7C6KmWqmtTZX2E9uXz7rWvhIrb0ISwR8u1wcytARXp7FJQLWLuiTtsBMc-PAlxPQZ9q_UPVgsTjiZ9gkn7GDh821poABTm5do5zSPQ32QWQY6WG49uuCHS-798o621sUOEhhe7yHDrWy44OMMIFFi463zaYUoCyg36Da_1TpEcK4cSKmzloiiZMULARzg_M_0LSWu7faLUSbnhW13TxdOrHXBipJFCG_DuoUubABLLYTQh9kfFF4_Cl5ItPaNz51ROrnoxNSzSdc50v3f3G1r3xQ5vjTZrFaoOi2lqAy8tcx1SIa4PXl0Vp3CiDSPp2c9qFnp8fNwdYgAUeMIfD-M3wYdOGE10PXJPG5Rb6hEimI40Lc2gj12JHGsru3JptDM3pCddpxTaOLi-hcNXiZXksG0k10rscQ8wqssX_a-0i9neVsP-8Mwacwb68MU-k4i3GuqvKXXetmn5bqOHcYsinmqiw0y6L6a1zBeEzpYY=&xkcb=SoBz6_M3-se1IdapFx0ObzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=5&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjGDIMQzbIGjZsGRC3yF9lPdt5NABzmeozRXrIiA2xqZfdE3n9OQ2Ie88oid2zY1mzKoC3edhiB3_8WS1xgu_K5wLCfj3SO6Z2zrR6tAx9NWdtGc6a-bQcWdp_LIKpuAb3d2ToVEgV1l9Zm0LQGmhqwvhWos6UtRCkvqXoTlCVEQMNGl9TCiycWncUKDx0YLePIoNqHEcaPi4hb_FuzE7VBUrWIl4EI7TEuhRbV8hH-UxWdywvMarp6figpc4EPglU5qrhzAMfQjtqTJ-D9FllAaogcXcl3OB9vb0msu5zeP2jlgvJzwi5iCXhYyMiH6l5cUNtLJcBlkswszRVXVdT7-XEEtj0hAD6A4o7udrSM0qZDL5UfhZZl_iFcvKJWmbTuuHV81xHYLVF8q_DONe6CunTWQNRBMxT3311P0YJuXZJamFQX_QLDDHfUrFe3Px9ngqzapDFY05FDxp9nyqfYuqdUlntJtYCo-Os0u0EwnGhk8SVI6XHhvfjVtUjZ8TIwu-IZoa8dujdaa7AXhaktA&xkcb=SoDu6_M3-se1IdapFx0NbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=6&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJEU67BxBYGH8UzpsdJoRrH2_X3HbFr4JhqsMPrhv24egTrXN45eNZjItNfU2ih-jDvWUDgh6ykXP-iwIFYVfJ7wnBteH9VcMfDInSyr5e8YN0lNo39jGwb7DbaHTDcRNHi25JXtiPfMc_bwADV292a8HmkArIUlflu2xQJ4bCBYdUONWWC5Nbq6dLX5La4n9PGopmcv8uFyqWM042oWq_00atGZNuKHBu5HOI9RpFkjOKMDhK1tvvVHF8KRiVfRqnNVFctFRYWFFFsB0_tm-fHGSxi3uJyQihI4uOhn6lwlZVJAmuohkjT-JhYcZc8q_Ef7Tnojeug5K1pWjqhD2IBW0XZMRVj5Ru4eQAa18YzEGE3HDn0QbLvrxdaEKiQWaE3bGBUGjk_JeRm4KgrFEWZ1WnxEnz_alad-sGNeHcQAU4Oyo2lZ4qJ7On2ELP1sak2n-MG5LhmTo3ZHPMUvnlak=&xkcb=SoBa6_M3-se1IdapFx0MbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=7&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3t_ZjPjzeJNZT5JlyQ-QdVo5rX0SJoMU3r8odPQ4aQS40gaXlg70UCZmC9wezXXimuQkbdAxF46qXyUllYGweQuY4k9HK_ZSGkAbwb_mWqs-UsMKllLPcZ8IsZwfGd2gX-0UUUnLj_5vWVVDiZcDZYeF_NnY37rDZt0zQMj6CBnsUE9QLX7ghV87RZhnK8NQSQiDAV8Mjp3EnKuzmWvcMAPpERULJkMzb_R8d3zBQQW8zCZAQWIsJvorkdN2bY1I1OELeHznDd9dAPC0YT0XAyxf8GnOIxzk83zeIJwtUiMtM1nTX31fLnybAgGH2B07VoIgnm-P--er9Snlhv8ISHe3mJ11_EWQQcA_qFrtjOlifVSwTyfaw5YxlGqdtlL5bBu5qAQDwYJpTJFZv1pRKzbxoIl2cTAHfYkEF50TlJZMZavW2_3pxTz0Hxfvq7fpe6qLwBj2O3YMgjLHovbKD2TA==&xkcb=SoCz6_M3-se1IdapFx0DbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=8&fvj=0&vjs=3
Patent Attorney / Computer / Software / Remote USA 48072 3549-i,IP Recruiter Group,"Troy, MI",Not Provided,Full-time,"There is an abundance of challenging and sophisticated work here, thus you will be exposed to a diverse array of complex software and computer engineering…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A-GnfhkYhNSkhmOlIaGMZ2A7LEV2ydYFCWtitvr5Fzjeca11ytW4ingAq1rOV8girxPhGxBvVWoerK1GgefINaha5v9q-k_yBxWDc-vj1SB7JE3-_gfadJe5_LbT4sudz_DDO7C0K1_8ZLXqHZuT8WXuNcYnOfZKTYC2lz1YKqPuSuFoxFc-Y-EHFEcNw-ajLYRZ9JkX097A6TjsLLr4OfFKYTKhXwbwNdy8zjgaBTuIhM8boX6yquJ5SoUCzRmt-1Zp04L5_vDvlFDkXQiznPrbC6FALOZPaCxq9Dr0UisByUs73VZZF-d8MXFCfx3LzItUKJo-_buGGvLl2c6Hn-eIJX29omBSDfAOPIl5FdqSFgNkGo7C9EH8IT4fo3askNS_gp1lNXMdjtZDuXAY9a8D5qmTqaJr9UkwtqVG-7kjKZyYfaKltWU-jsRINqzqJtasHG6sGRpx08Hbp89BEMwicPvxM7Scu_rJ7IJU8BOKcGk4nYbBxFxD5_cHjYSw4bKYgMGqHc5gfpnq265e3OE7fJ2X5-lZUhIdCWTUg0dUq-xNJ9CTXvM6T2F4VHfJ_rK5TInhsbyf78Q0df8M_QQ0ItIMWRCUF4EcxQX1hEDMPyfYsJYvON5AvsxY1hZh5pa7uKmTIUfRChXzL-Vy_mjLSGvCtFNfrKGt5WrLnOBuE8kVYQnaKUSo7FHeOs-oYLDEH_Haz76w==&xkcb=SoAH6_M3-se1IdapFx0CbzkdCdPP&camk=4HOcmqOLYrB26cJs1Ee91g==&p=9&fvj=1&vjs=3
