Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Director of Digital,Carmichael Lynch,"Minneapolis, MN 55403 (Downtown West area)",Not Provided,Full-time,"Professional Development (performance reviews 2x annually, training opportunities related to your field of development, one-on-ones with managers, etc.).",https://www.indeed.com/rc/clk?jk=7a31249582d5f8ca&bb=lq9RswUDhIeIehO9k0-OV_6ubRIxl1N2-sNPtWunwopnmtqd0pUdfEBGoL8VCl-KHc527yIQQcGk9gscVSajWgcQcjPzU6r7QNTY1YMYhyiwAUclyuiFvQ%3D%3D&xkcb=SoAK67M3-ujFIVapFJ0LbzkdCdPP&fccid=a56ce1740d83d6d9&vjs=3
Data Science Manager,Campbell Soup Company,"Camden, NJ (Gateway area)","$85,900 - $163,700 a year",Full-time,The Data Science Manager - Procurement plays a pivotal role in enhancing the Procurement organizations capabilities through data science and advanced analytics…,https://www.indeed.com/rc/clk?jk=3358d862d62dc0c3&bb=lq9RswUDhIeIehO9k0-OVxoWsVvIxNF9zgRs2uqoxsWo7hrMsn3n-I70eIaCjJ63JoduJgE5_W2rdbjb2nebzGf_nEd76Ba7pDTWImtIZp218P2CJRbfNA%3D%3D&xkcb=SoC-67M3-ujFIVapFJ0KbzkdCdPP&fccid=76c7d9c9adef7d87&vjs=3
Manager AI Strategy,Flex LTD,"Remote in Milpitas, CA","$92,100 - $126,600 a year",Full-time,"Serve as a collaborator and trusted advisor to Flex’s senior executives and business group leaders on strategies that cross organizations, working in…",https://www.indeed.com/rc/clk?jk=1b6c6ee369eb5833&bb=lq9RswUDhIeIehO9k0-OV0llawOKhqg2CEQ_cfun8tAw9D6xq7hMkAc3f0_b0JNcgwl2i5U4ABz0HmqXo8YXCjRNnDoxBOWZCb5TAq1YNsKwVrdSEA5H0A%3D%3D&xkcb=SoAj67M3-ujFIVapFJ0JbzkdCdPP&fccid=b4ab9735c58e3972&vjs=3
"Head of Delivery, Generative AI",Scale AI,"San Francisco, CA","$19,600 - $245,000 a year",Full-time,"This is a demanding role, and as a Head of Delivery, you should be prepared to wear many hats such as Operator, Product Manager and customer-facing Engagement…",https://www.indeed.com/rc/clk?jk=467b10b7a2594dd4&bb=lq9RswUDhIeIehO9k0-OV4Cx9GSNlncqye3oZzC0MS3SHlPKLi17Ye-d073DGnDcPKiktVZMIP0-A-1_OEpFg6gyfzAGiMgjqdqanr120hUm7LeU2uqenuD2BzDlxxXl&xkcb=SoCX67M3-ujFIVapFJ0IbzkdCdPP&fccid=4eacfef094c1e91a&vjs=3
International Health Industry Market Intelligence Expert,The United Nations Industrial Development...,Remote,Not Provided,Not Provided,"Write and edit a comprehensive guidebook on market intelligence, innovative financing, and investment promotion in the health industry, integrating findings…",https://www.indeed.com/rc/clk?jk=2749c74b28554b31&bb=lq9RswUDhIeIehO9k0-OVy8pfuMZD9sWvsTpnexUYYyB67fhQCX67IWhLGrHADGdtwV5mPgy8GrRmRiS5XnMmn2FLvqM4nvUalRQGso8AmWaZAvrUPUdCi2QQbgE0z3v&xkcb=SoAZ67M3-ujFIVapFJ0PbzkdCdPP&fccid=8851b95cb936af3c&vjs=3
"Research Scientist, PRIOR",The Allen Institute for AI,"Hybrid work in Seattle, WA 98103","$167,030 - $260,570 a year",Not Provided,Remote hybrid: Persons in these roles are expected to spend part of their time on-site in our Seattle offices and may occasionally work remotely from their home…,https://www.indeed.com/rc/clk?jk=86e61a796dc25e91&bb=lq9RswUDhIeIehO9k0-OVxOM0QdtUECEry48SsAilpzOxS2pRBgNQ2vze4bT6eVbRQUdfiEHFTXd-z74cMHxETLHkTDjHycPbJPgvwmRNwt9KgSE3j1Hzjwsii9GysWQ&xkcb=SoCt67M3-ujFIVapFJ0ObzkdCdPP&fccid=675c12bc7ffc102c&vjs=3
Strategic Partnerships,cfdx,"San Francisco, CA",Not Provided,Full-time,"In this role, you will be at the forefront of our efforts to build a robust network of leading academic and clinical collaborators in the neurodegenerative…",https://www.indeed.com/rc/clk?jk=4d08da8650fa82a8&bb=lq9RswUDhIeIehO9k0-OV_dKphx7-CAxkrj60NyksKHvAx3G9C3Slx7ENXhhzsbGqFC-dbPDfbJyuhlmA1fjZ4ZIlJ9cmXokmMyQ6el3NnUYDss5eB7K2wwdu6lSA_PU&xkcb=SoAw67M3-ujFIVapFJ0NbzkdCdPP&fccid=ce66035b8c7e07f8&vjs=3
"Director, Enterprise Sales Strategy and Operations",Athelas,Remote,Not Provided,Not Provided,And technological advancements — from electronic health record systems to dictation software — have failed to live up to their promise of making the lives of…,https://www.indeed.com/rc/clk?jk=e047e7a28eaf51d2&bb=lq9RswUDhIeIehO9k0-OV2GOJIWjBAjGBSA5swAvb8d4Sc9r2NNCgFm4I_zkhabhQUgUzf-QQZxtmZr3kA9dz-IaTqju5Upu17lk_lzem0YoEAkqrUynVL77bf62ryg5&xkcb=SoCE67M3-ujFIVapFJ0MbzkdCdPP&fccid=35d650c9e54bdf3c&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=lq9RswUDhIeIehO9k0-OV7HSonI95CiOHNZqwI-94X3u3XSfD00O3oxkjKtJYWsacTz7yziE1fkSAgM3_Cpo8JI4AewVM81B9t2xppHToB09I2Qf69nO-eysKkAnjZoz&xkcb=SoBt67M3-ujFIVapFJ0DbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=lq9RswUDhIeIehO9k0-OV6zusaDHw5oolunzQxuKXIhc64CpB2BnsVeN1MqhswYZU-lS26WmjCx8IsffV4YppV7msKpF4FCqOh_kCtC7w3kVGUe947lwlw%3D%3D&xkcb=SoDZ67M3-ujFIVapFJ0CbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
AI Data Annotator,Vistatec,United States,Not Provided,Not Provided,"Data Annotators carry out their work in an engineering development environment.
Annotate English data accurately and consistently, and in accordance with…",https://www.indeed.com/rc/clk?jk=644269f566114edb&bb=lq9RswUDhIeIehO9k0-OV2KhHb3yc5mS9IMDGmU4CXLd2wsmf2OwFvij2V650vdH6XmPkyNp5E33zA_n79VOiI7Jtovv1E4q9H-wr-lDxkz809yPx9-ofg%3D%3D&xkcb=SoBE67M3-ujFIVapFJ0BbzkdCdPP&fccid=33fede40a40fcf6f&vjs=3
"Senior Writer and Editor, AI at Work",Microsoft,United States,"$103,800 - $219,200 a year",Full-time,"The writer and editor will also contribute regularly to WorkLab digital publication, newsletter, and podcast; Microsoft’s thought leadership publication on the…",https://www.indeed.com/rc/clk?jk=a753f4b4e94242de&bb=lq9RswUDhIeIehO9k0-OV80WLpZYKaFV5l4Ep2dx7EiatJvXtr1eTshdJvx5fHaF7KHbj95W5OSjwocV6VnIrecQ1ZRA-Jh0EdDv_6tXuASb52hFnBLRgQ%3D%3D&xkcb=SoDw67M3-ujFIVapFJ0AbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
Competitive Intelligence Lead,"Grammarly, Inc.",Hybrid work in United States,Not Provided,Not Provided,"Has experience working at a senior level in competitive intelligence within the tech industry.
Develop and maintain detailed assets to provide our sales team…",https://www.indeed.com/rc/clk?jk=416f3bf573d88116&bb=lq9RswUDhIeIehO9k0-OV-SWUyJFP6mmRwNPjRynEVOvoxS55PitU-EU7ZOXs6JyFd4Pr5OdrQoiCFGQBKg18dEs9xQDuzcK4zVNh34Fm7kPqDaoevKgAa0J4V-gnWlw&xkcb=SoB-67M3-ujFIVapFJ0HbzkdCdPP&fccid=0555014e7bce64c3&vjs=3
Intelligence Watchlist Analyst,Deloitte,United States,Not Provided,Extended hours,"2+ year(s) of open-source / all-source intelligence experience.
Providing intelligence analysis and operational support, you will be responsible for receiving,…",https://www.indeed.com/rc/clk?jk=0189c2b31a0791e6&bb=lq9RswUDhIeIehO9k0-OV-g_KFmAbOgx0aXVMRbFIxlyTmbzEXG8pBCo1Setthnfu0KrSufqRjpPqo886_RmIhypAtfgnKiTdOTgBjgGUdi_7SFkmB7bXA%3D%3D&xkcb=SoDK67M3-ujFIVapFJ0GbzkdCdPP&fccid=9e215d88a6b33622&vjs=3
