Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Associate II,JSI,"Boston, MA 02210 (South Boston area)","$72,246 - $105,837 a year",Not Provided,"Utilizes emotional intelligence to deeply analyze and understand problems, synthesizing information from multiple sources.",https://www.indeed.com/rc/clk?jk=155657918145705f&bb=WLETtUit7VEnKnkOFsUPLcvmDZ03AptJvJp7mX-au8wXqY-kMk57KKikZYwfv51YKQFNQGx9IICMJuPfO7M9_sBESlsyWmDZpOx0UMvFe28qT0EUi9QVG_9GQ4M4jZl1&xkcb=SoBO67M3-umFC_apGh0LbzkdCdPP&fccid=fe36c8f8c4a817e4&vjs=3
Streamer/Part Time,Johnson Solar Corp.,"Adelanto, CA 92301",$20 - $25 an hour,Part-time,"Extensive research and development have led to a professional team of engineers and technicians.
Provides high-quality products and tailored solutions to…",https://www.indeed.com/rc/clk?jk=2a97694c2830b058&bb=WLETtUit7VEnKnkOFsUPLcvmDZ03AptJ8-lKpPjq8t06yn-o_aQKitW2Fs-hu4L5jJkLwEzX7i8F4rsTFkSy8zX58rLSIMPgwyIYPDCcaHrZbKLjLXaufX94Uqy4qIwB&xkcb=SoD667M3-umFC_apGh0KbzkdCdPP&fccid=f62886079d9cd780&cmp=Johnson-Solar-Corp.&ti=Streamer%2Fpart+Time&vjs=3
Senior AI Weather Scientist,Spire,"Boulder, CO","$150,000 - $200,000 a year",Not Provided,"In addition to its constellation, Spires data infrastructure includes a global ground station network and 24/7 operations that provide real-time global…",https://www.indeed.com/rc/clk?jk=d34f7d686beb3602&bb=WLETtUit7VEnKnkOFsUPLcQ82JHXu2vdFg8ubiiZ15nDSQnQxduSO0T2eQCg0FsV2iWpK9OAmAhZM6Hn9_nVu1fKP1D0P7cmgOCgP98Bgfi2KlFsaxXjy_f6rRJTRoVY&xkcb=SoBn67M3-umFC_apGh0JbzkdCdPP&fccid=d095eb8d761d57e9&vjs=3
Senior Associate Textile Designer,REVOLVE,"Los Angeles, CA 90021","$70,000 - $80,000 a year",Full-time,This is a full-time role for a candidate who will support the Director of Textile & Art and utilize his or her creativity to manipulate and design prints for…,https://www.indeed.com/rc/clk?jk=14be841f5d8b6ad6&bb=WLETtUit7VEnKnkOFsUPLbJSziQPvd8ylhV-ajBLn-0PdPXugDFIrBXvhWOu1YPV3SJUQe3U10yXRlpRRIqliMwCe-4O5hN6nmcdF1K5CeXJHF0LXgLvpEg0PZK7Vegb&xkcb=SoDT67M3-umFC_apGh0IbzkdCdPP&fccid=7ff17b3690e6290e&vjs=3
Program Manager,Oracle,"Seattle, WA",Not Provided,Full-time,Manage the development and implementation process of a specific company product involving departmental or cross-functional teams focused on the delivery of new…,https://www.indeed.com/rc/clk?jk=a3d9471ec529344d&bb=WLETtUit7VEnKnkOFsUPLazSr76nxgrLT9SN0rI2RHSW6rX074G5eBcg7OwH4TkNrZFvSycG2TWDu1N3xFjdqo6MKUlFP42sZuZk4MYP514z54Q0YuDrIQ%3D%3D&xkcb=SoBd67M3-umFC_apGh0PbzkdCdPP&fccid=cd22d01053af7669&vjs=3
Open Source Strategist,Samsung Research America,"Mountain View, CA 94043","$200,000 - $300,050 a year",Not Provided,The open source strategist will spend her/his time to search for new opportunities of open source and open standard that are aligned with Samsungs strategy and…,https://www.indeed.com/rc/clk?jk=a71ba26a239382d6&bb=WLETtUit7VEnKnkOFsUPLayoweRmL4gCF33x7hSXQKUzn_WbQOCVtnqzcEzU09MUZ9qoPYx4I0XxtQvPeM5vbm9pf-80fZA-JLMAv6YmkEs3l79xH-07z2xlrRlqvmb1&xkcb=SoDp67M3-umFC_apGh0ObzkdCdPP&fccid=f98eb70205204fcf&vjs=3
Software Developer,Oracle,"Seattle, WA",Not Provided,Not Provided,"Our team is responsible for designing and developing fundamental architectural changes for GPU delivery, health monitoring, triage automation, and diagnostic…",https://www.indeed.com/rc/clk?jk=325ade8b54d5a47f&bb=WLETtUit7VEnKnkOFsUPLdYoRcQpwJorB3kbqtcGYrP-GpFrEIpYLG3c5DSJsBBVFwRfdsznljzvt3_Adeowl4283MO0xJM9rn0nUsy1ouZ3ga5z_pMVJw%3D%3D&xkcb=SoB067M3-umFC_apGh0NbzkdCdPP&fccid=cd22d01053af7669&vjs=3
Evaluation & Response Senior Specialist,Apple,"Austin, TX",Not Provided,Not Provided,"You are creative and have a passion for detail with proven expertise in English language analysis.
As an Evaluation and Response Senior Specialist, you’ll…",https://www.indeed.com/rc/clk?jk=c72383b59c1ab64a&bb=WLETtUit7VEnKnkOFsUPLY3BTBgg2Q5R6SIDx0XFJGkYEMso4NFb8sJJhxpOsnFHJTKk0QFBm8Q44oNCAhiDf6KEUwQ4SLTYWdMG2LNsfx8NdiDq7S3Vzg%3D%3D&xkcb=SoDA67M3-umFC_apGh0MbzkdCdPP&fccid=c1099851e9794854&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=WLETtUit7VEnKnkOFsUPLUYOVti1j9V5hxd9cXqKTSex4PQCEcKC_dKfTtnjmMz8YeIYeMP9gH19IOYXkvc7oZZo9B9ydQRIlHbEQogKKvVHNonSuJ-0Hx0dbmj8bO2s&xkcb=SoAp67M3-umFC_apGh0DbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=WLETtUit7VEnKnkOFsUPLf_jKsHstS_cE6WtQjs38oLTndBuYZw6CVWXeD0FBrAPIipspl-Hwf-9R4Z8N5lurM8SoAMwIUHNoU33pOepnKyEnEFsZGkNaQ%3D%3D&xkcb=SoCd67M3-umFC_apGh0CbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
Competitive Intelligence Lead,"Grammarly, Inc.",Hybrid work in United States,Not Provided,Not Provided,"Has experience working at a senior level in competitive intelligence within the tech industry.
Develop and maintain detailed assets to provide our sales team…",https://www.indeed.com/rc/clk?jk=416f3bf573d88116&bb=WLETtUit7VEnKnkOFsUPLRr7iO5x4M6Mw4bkA8O3l3bKTt3IrMthT_SGPakGxmJLtEPsGjyKgoT_TJqRx9c3nilqmOpBzac5HT0L4xIUC33KGebNOc-sKo7iY4OaSJ3R&xkcb=SoAA67M3-umFC_apGh0BbzkdCdPP&fccid=0555014e7bce64c3&vjs=3
"Senior Writer and Editor, AI at Work",Microsoft,United States,"$103,800 - $219,200 a year",Full-time,"The writer and editor will also contribute regularly to WorkLab digital publication, newsletter, and podcast; Microsoft’s thought leadership publication on the…",https://www.indeed.com/rc/clk?jk=a753f4b4e94242de&bb=WLETtUit7VEnKnkOFsUPLWVy8KX6GZK4IrxqMlolwfiyQLng4G6EZEMJMuE8niyYNrctrHzkpznM1eeeKXSCSWuyriNKDeIRHHK1Au-zVSulIeDNCH40Yg%3D%3D&xkcb=SoC067M3-umFC_apGh0AbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
AI Data Annotator,Vistatec,United States,Not Provided,Not Provided,"Data Annotators carry out their work in an engineering development environment.
Annotate English data accurately and consistently, and in accordance with…",https://www.indeed.com/rc/clk?jk=644269f566114edb&bb=WLETtUit7VEnKnkOFsUPLeRf6NlSdxbpVF4Bq4SB8AGw6MhwpwMEqVqzS-0nH7srp5EcsefwmWcFjaO99nRpFvc0asnxWxosa-yVCbvmKOgRGuq-tdoRCg%3D%3D&xkcb=SoA667M3-umFC_apGh0HbzkdCdPP&fccid=33fede40a40fcf6f&vjs=3
Intelligence Watchlist Analyst,Deloitte,United States,Not Provided,Extended hours,"2+ year(s) of open-source / all-source intelligence experience.
Providing intelligence analysis and operational support, you will be responsible for receiving,…",https://www.indeed.com/rc/clk?jk=0189c2b31a0791e6&bb=WLETtUit7VEnKnkOFsUPLWgI-DkoNPphRUDFpLPGYZpc9U3yuMuhTh47keutH5lkQFGfyaID4CyF7eNpNB2n6hdQzuAVFDw7Qq2IQmh6q1bER-7vXWBVjg%3D%3D&xkcb=SoCO67M3-umFC_apGh0GbzkdCdPP&fccid=9e215d88a6b33622&vjs=3
Sustainability Go-to-Market Activation Lead,Microsoft,United States,"$129,200 - $268,900 a year",Full-time,"Sitting in the Cross Solutions Sales Activation team, you will be a dotted-line business partner to the Sustainability GTM team and partner closely with…",https://www.indeed.com/rc/clk?jk=da0e0b51bf349b2b&bb=WLETtUit7VEnKnkOFsUPLXwYp0MjOshnK0zVLzkEQu_21_NmqtjohyRyAuIrctgf0gbEt0IcEFquhWoQpVq8IPzTbILBJuOjgg2a_m9PShR_-DRtCaVSFg%3D%3D&xkcb=SoAT67M3-umFC_apGh0FbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
