Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Research Assistant,Virginia Tech,"Blacksburg, VA",$15 - $25 an hour,Part-time,The Department of Computer Science and Professor Yan Chen seek an up and coming web developer to assist with current research projects and initiatives.,https://www.indeed.com/rc/clk?jk=57488c456ca49789&bb=FQe--EXp47I4MtH4mKDAUh1K5oDObJIFF7lmeiNuYCkPpV1D2zQuzJaBzTkYD85qVntAgtlOZ_Dq_a0MdicdT9GUISSi7LmkznRPe-_5RksgKDtVQm30rsaJIeyidcUu&xkcb=SoCg67M3-ukiQd6pFx0LbzkdCdPP&fccid=838875e9df57e8c2&vjs=3
ML Science Manager,Abridge,"Remote in New York, NY","$250,000 - $300,000 a year",Full-time,"Our enterprise-grade technology transforms patient-clinician conversations into structured clinical notes in real-time, with deep EMR integrations.",https://www.indeed.com/rc/clk?jk=c80dadea504899f9&bb=FQe--EXp47I4MtH4mKDAUhaPvIMd8cXz68nPmmLa0eKZVXms7AbY-jZSdCemNYuq9upCucVQ_cGkA9QOdeMfFU2CM7oOW9SGnUpWW3EXFHS619XaOBrhcpDZ8578C8s6&xkcb=SoAU67M3-ukiQd6pFx0KbzkdCdPP&fccid=5b2e61563c231592&vjs=3
TheGamer | Gaming Tech Writer,TheGamer,Remote,Not Provided,Full-time +1,"TheGamer.com is looking for a Gaming Tech Writer to boost our coverage as part of the affiliates initiative, covering content such as Buyer’s Guides, Reviews,…",https://www.indeed.com/rc/clk?jk=ed361b6ee1e74a6e&bb=FQe--EXp47I4MtH4mKDAUuCwnz0NzjafaE5_VgJqj8AO8uFJhi-nwzTEqy-0Feh_lpFwC6Zqy18ylnk_0bXG17LgnUa0rU-dZu0VLtict0qbs8pWgbtQaUdKsLgs4ovc&xkcb=SoCJ67M3-ukiQd6pFx0JbzkdCdPP&fccid=268ccc0f69b776be&vjs=3
Senior People Data Scientist,Workhuman,"Hybrid work in Framingham, MA",Not Provided,Full-time,"This is a hybrid role, requiring presence in our Framingham office at least two times per week.
Across our people analytics and data science engagements with…",https://www.indeed.com/rc/clk?jk=f787544be54285f6&bb=FQe--EXp47I4MtH4mKDAUlTgn57Bm1eN_QFOSQ_uIJaLepb1o0T1LsdRUjHHybOJ5Lo241bqFdzWgN8sSZMs423e5WfKEZFJ5CsyuKSzCgOAI8yVmu5zYSfcTPqczi7A&xkcb=SoA967M3-ukiQd6pFx0IbzkdCdPP&fccid=2ee5d5861035d939&vjs=3
"Director, Product Marketing",Automation Anywhere,Remote,Not Provided,Not Provided,"The company’s Automation Success Platform is infused with generative AI and offers process discovery, RPA, end-to-end process orchestration, document processing…",https://www.indeed.com/rc/clk?jk=849390c34c91459f&bb=FQe--EXp47I4MtH4mKDAUv4Fs9tvFGTXjUREZO3NZplg3kcj-wszsmVgbv_22FSSLk6n9VeN85JekUib-nYhL-XVY18Z-oaglWjbXWTICuW9MO3qfoqNrP59Z5XBS-j_&xkcb=SoCz67M3-ukiQd6pFx0PbzkdCdPP&fccid=ab744513af386474&vjs=3
"Director of Product, U-Assist",Uniphore,"Palo Alto, CA","$226,100 - $310,900 a year",Full-time,"Uniphore infuses AI into every part of the enterprise that impacts the customer.
As Director, Product Management for Conversational Agent Assist you are…",https://www.indeed.com/rc/clk?jk=cc452c9c46fa4e4f&bb=FQe--EXp47I4MtH4mKDAUpEPlNJQRFJCVu9Ob0tHlIC5OdMjGpTp4pQr19E_MvQusXrNIE6k91pogAKdP1HL9rCYbJ1VKNhB8w0Y3w7GDE9AQyUENEw8weBv1jUr8cKh&xkcb=SoAH67M3-ukiQd6pFx0ObzkdCdPP&fccid=34f8c7d77241eaa8&vjs=3
Founding Product Designer,Recruiting From Scratch,Remote,Not Provided,Not Provided,"They are building a data-centric AI to help companies improve quality of their datasets and fix issues with them.
Role Type: In Person or Remote.",https://www.indeed.com/rc/clk?jk=719a869ab626c09d&bb=FQe--EXp47I4MtH4mKDAUtYY9C4kGkH6ZSbdHhKPboKmxIToRFZqWGaCsTv3egdouPxEF8v30msfDqBFyKSyoE2O9Y02NEnUSlTTBa-BwBZH5YCEG883ukyQSp7ZZbTX&xkcb=SoCa67M3-ukiQd6pFx0NbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3
Associate II,JSI,"Boston, MA 02210 (South Boston area)","$72,246 - $105,837 a year",Not Provided,"Utilizes emotional intelligence to deeply analyze and understand problems, synthesizing information from multiple sources.",https://www.indeed.com/rc/clk?jk=155657918145705f&bb=FQe--EXp47I4MtH4mKDAUnQzYuNqoFw6gtEi3FvMbi4-4ufMZGq7lqnkQCUG_-TdwBRlYd9MhM3X8EhmaRKydQg9U6eGU7DMd3V7F5YKZsmSh6ZLGI4N0dLaeN-KVpJO&xkcb=SoAu67M3-ukiQd6pFx0MbzkdCdPP&fccid=fe36c8f8c4a817e4&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=FQe--EXp47I4MtH4mKDAUk-qc6wTeNRTcBVoAnpk1CAcb-xPiWcTy1t6Y_9quHCQUddjRNdR_QM0psPc_qQVlYflI0K0ac_BNWdkmwKugDmXWKPY8M0CalY6STP3OB2C&xkcb=SoDH67M3-ukiQd6pFx0DbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=FQe--EXp47I4MtH4mKDAUm-DPI5qab_A1AK8pq-hBh-ZlO0huP83oJadLwHSubyMyp4iOhLq6Glsp2q4j5TYdYkSsIN2uHHpbghaAnOrg3V9EA2DpxmtJQ%3D%3D&xkcb=SoBz67M3-ukiQd6pFx0CbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
Competitive Intelligence Lead,"Grammarly, Inc.",Hybrid work in United States,Not Provided,Not Provided,"Has experience working at a senior level in competitive intelligence within the tech industry.
Develop and maintain detailed assets to provide our sales team…",https://www.indeed.com/rc/clk?jk=416f3bf573d88116&bb=FQe--EXp47I4MtH4mKDAUtN2qY05inrPUUIwolJoxR_3GiaJsbGbn__fnFsWC7dlyKr0ef54aZZgx_Uty7tgHhNymtRpEJF6Mby0zxbQAjxWYxuCDBYFyLUdlSNe1Vtr&xkcb=SoDu67M3-ukiQd6pFx0BbzkdCdPP&fccid=0555014e7bce64c3&vjs=3
