Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Graphics/Multimedia Specialist,Wolverine Group,"Tampa, FL 33608 (MacDill AFB area)",Not Provided,Full-time,"Designs and develops multimedia applications, systems, and products for use in internet-based social media utilizing current technology and software…",https://www.indeed.com/rc/clk?jk=f15105ac826b57ba&bb=7TIwwvzoOHomdfbfri-8KCROnYia37_zfiuNCnCxPGX-LjooM6FD7vH4wSmkvsD1fZTqWh68Ut1_SCSz4H3FORHuVcljU-fVG1b9yiy0iJLBJa98zZUPYGHVAHMkJDCu&xkcb=SoBX67M3-ukpj9apFJ0LbzkdCdPP&fccid=170dc395cac861c1&vjs=3
AI Project Manager,Booz Allen,"McLean, VA","$96,600 - $220,000 a year",Full-time,"As an AI Program Manager, you know that implementing digital initiatives with effective change management and process improvement skills is crucial for your…",https://www.indeed.com/rc/clk?jk=a476d5aedf8375e7&bb=7TIwwvzoOHomdfbfri-8KGfSAFrR21YejlSyFiQTrNgBXsVIfCED3_iMGqE8xfShAxufvhulCRkMDJY-0Tr5KGoWI62WZT0XVtTv2aS2m17DosdwopoirxvakPjc0AE8&xkcb=SoDj67M3-ukpj9apFJ0KbzkdCdPP&fccid=4e041af1d0af1bc8&vjs=3
Power Platform Practice Lead,"Cyclotron, Inc.",Remote,Not Provided,Not Provided,This role is expected to work closely with Microsoft account teams and directly with our client base to ensure alignment and client success.,https://www.indeed.com/rc/clk?jk=0d1aed784081597d&bb=7TIwwvzoOHomdfbfri-8KNfwEofPUrErX8G2xjCMupxumFn6biYVZgvIiEd6S24L-QT2bop8ZTtFmpmNSpoW_9dewWrAsnASugTacx6QoQJ-UDzLcU_Vy6UZaV4AMb2P&xkcb=SoB-67M3-ukpj9apFJ0JbzkdCdPP&fccid=06982a9d38303f02&vjs=3
Data Scientist,U.S. Department of Justice,"Washington, DC 20002 (NoMa area)",Not Provided,Not Provided,"This position serves as a Data Scientist, located in the Department of Justice (DOJ), Office of the Chief Information Officer (OCIO), Justice Management…",https://www.indeed.com/rc/clk?jk=6375878601257fbe&bb=7TIwwvzoOHomdfbfri-8KLkotCMelM_Cieobpr_tSfFBJTaQjyj0bTJGkgXJ94947ylhNcUqcaZtFlm4biCVJGFXbpVIhm1K9diING-z6jBVfzLr1k_f-OUsdToDeF-B&xkcb=SoDK67M3-ukpj9apFJ0IbzkdCdPP&fccid=a82ba43bbfe2b26b&vjs=3
Associate II,JSI,"Boston, MA 02210 (South Boston area)","$72,246 - $105,837 a year",Not Provided,"Utilizes emotional intelligence to deeply analyze and understand problems, synthesizing information from multiple sources.",https://www.indeed.com/rc/clk?jk=155657918145705f&bb=7TIwwvzoOHomdfbfri-8KORZW3QbQxL5wVqsXk2Rp1Nv4N_xuw_WM-G3CijmSd7m2T2mW6CdweoKJzy4cEKV4coo2980ja3orlK67FvJupWcTIng5bAU5vL8ej_6tyAQ&xkcb=SoBE67M3-ukpj9apFJ0PbzkdCdPP&fccid=fe36c8f8c4a817e4&vjs=3
Chief Operating Officer,Aughdem Recruitment,"Los Angeles, CA",Not Provided,Not Provided,Our client is an innovative AI company that is transforming the consumer packaged goods industry by automating inventory management processes.,https://www.indeed.com/rc/clk?jk=22bd2b4e4f0e35e4&bb=7TIwwvzoOHomdfbfri-8KBIcNg2whmPAvmA4cOI8weVWf5L0uL5l8FOMqc5wP0V3se23MroyvWvmTjoKTZIy86sCP1Si50sEDMQN_FE_HOJYSZZI78gasz7guz2HFl5a&xkcb=SoDw67M3-ukpj9apFJ0ObzkdCdPP&fccid=413cc20e55bda8e3&vjs=3
"Director, Experience Cloud AI Product Marketing",Adobe,"San Jose, CA 95110 (Downtown area)","$136,600 - $297,600 a year",Full-time,"This role will be accountable for owning and evangelizing our differentiated position in the market, and for informing our product strategy with insights from…",https://www.indeed.com/rc/clk?jk=27ccfd14e6f8a7a7&bb=7TIwwvzoOHomdfbfri-8KKUq-5ygldwoxXfWFIgS3ZB6FvXbUT5XFYiVehep1EVuYonVoNkE8v78MeGhdlfGHwWh1wjyEn15Oiu7DqTQ836Uxt2CwfXa8w%3D%3D&xkcb=SoBt67M3-ukpj9apFJ0NbzkdCdPP&fccid=f89deb5a97c7738a&vjs=3
Customer Success,Instrinsic,"San Francisco, CA",Not Provided,Full-time,"Youll be the key point of contact for executive-level stakeholders, aligning our solutions with their strategic goals to unlock value.",https://www.indeed.com/rc/clk?jk=7b29eb033baf3d83&bb=7TIwwvzoOHomdfbfri-8KJLv8TRq_iD01oRGdZbsxYzOhTOUZZcmUJGBd0LxzgAWHc8mSgojS8BkziDSqQKQW6cNZdv6xlqe0GWO1fHAov5jAL8WWdCXzieNwzpqB81g&xkcb=SoDZ67M3-ukpj9apFJ0MbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=7TIwwvzoOHomdfbfri-8KOZAdJxScDtPvNsV67MupejcayQw-NSthMAyNvnJwZQ8PrP0Ww0Fu0gPQR_yXmGb0taBPzT2D6FV0LnSpkVo8WBwgiCQ6VL71yWJIzERx--N&xkcb=SoAw67M3-ukpj9apFJ0DbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=7TIwwvzoOHomdfbfri-8KD1RUpyunXjRoD6AuGc-9v64aGOaHgNAhYX_umuWFMagIvspEX29wsJanD4wHGoodD_ppNPY7Z-RUZA_dNVKKSxZIRQDI839cw%3D%3D&xkcb=SoCE67M3-ukpj9apFJ0CbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
Competitive Intelligence Lead,"Grammarly, Inc.",Hybrid work in United States,Not Provided,Not Provided,"Has experience working at a senior level in competitive intelligence within the tech industry.
Develop and maintain detailed assets to provide our sales team…",https://www.indeed.com/rc/clk?jk=416f3bf573d88116&bb=7TIwwvzoOHomdfbfri-8KGWdEQKpQ6rer1pv62fCvRI5T1mXqiuDEl2w6jBdWaqpL0yq8BGf5281XF7xuM_t1dBy9iByBZvdvR-afbDIq3IrcY5Qlx2uwAyC-wdPDq-i&xkcb=SoAZ67M3-ukpj9apFJ0BbzkdCdPP&fccid=0555014e7bce64c3&vjs=3
"Senior Writer and Editor, AI at Work",Microsoft,United States,"$103,800 - $219,200 a year",Full-time,"The writer and editor will also contribute regularly to WorkLab digital publication, newsletter, and podcast; Microsoft’s thought leadership publication on the…",https://www.indeed.com/rc/clk?jk=a753f4b4e94242de&bb=7TIwwvzoOHomdfbfri-8KEA_gKY-GVG2_KjTa16zsiO0CRObM37Eg5HhSRP5oD8IWXMHEH7qAD6WpYhLhq2-XioBbPO7JwMCmf6rXa-C6B5bgsiA6v-k3g%3D%3D&xkcb=SoCt67M3-ukpj9apFJ0AbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
AI Data Annotator,Vistatec,United States,Not Provided,Not Provided,"Data Annotators carry out their work in an engineering development environment.
Annotate English data accurately and consistently, and in accordance with…",https://www.indeed.com/rc/clk?jk=644269f566114edb&bb=7TIwwvzoOHomdfbfri-8KHE9W0ZhpIxoXn4DG9t4l_R-gK8dlL3k1Ud9M5C5wq78YFej9Q4KQIaDcrvLGytpKdKoIPJAGZcsOn_Uz3XPwDvnVwHTaTRq0A%3D%3D&xkcb=SoAj67M3-ukpj9apFJ0HbzkdCdPP&fccid=33fede40a40fcf6f&vjs=3
Intelligence Watchlist Analyst,Deloitte,United States,Not Provided,Extended hours,"2+ year(s) of open-source / all-source intelligence experience.
Providing intelligence analysis and operational support, you will be responsible for receiving,…",https://www.indeed.com/rc/clk?jk=0189c2b31a0791e6&bb=7TIwwvzoOHomdfbfri-8KP4tFPZen5YawUXnO46nJgT5UtHxu_rrKcSNULhqqartt1F1T8HCtf8D-xcAqeyNQ41pSLMSLKTnjZJ40PSCARYJACFiVyoaaw%3D%3D&xkcb=SoCX67M3-ukpj9apFJ0GbzkdCdPP&fccid=9e215d88a6b33622&vjs=3
Sustainability Go-to-Market Activation Lead,Microsoft,United States,"$129,200 - $268,900 a year",Full-time,"Sitting in the Cross Solutions Sales Activation team, you will be a dotted-line business partner to the Sustainability GTM team and partner closely with…",https://www.indeed.com/rc/clk?jk=da0e0b51bf349b2b&bb=7TIwwvzoOHomdfbfri-8KMnmU9rRyVnkJIIgbUgfRnjyDDseKFOm2rRTilAudT9QZLflelEiG9AwXc_ep75qOq_4EyfOQ0zJrdCi8H0WL1EcZ91argC4Gg%3D%3D&xkcb=SoAK67M3-ukpj9apFJ0FbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
